Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.23462     4.35083     23.20862      30.18389     32.68865    0b1111111111111111    20190410T112018040267
 2.23467     4.35333     23.20862      30.21560     32.72036    0b1111111111111111    20190410T112018457810
 2.23467     4.35167     23.24033      30.21560     32.68865    0b1111111111111111    20190410T112018877194
 2.23467     4.35000     23.27204      30.18389     32.68865    0b1111111111111111    20190410T112019295437
 2.23472     4.35250     23.24033      30.18389     32.72036    0b1111111111111111    20190410T112019714437
 2.23467     4.35167     23.24033      30.18389     32.68865    0b1111111111111111    20190410T112020132454
 2.23472     4.35250     23.30374      30.21560     32.72036    0b1111111111111111    20190410T112020551470
 2.23477     4.35083     23.27204      30.21560     32.72036    0b1111111111111111    20190410T112020969417
 2.23481     4.34917     23.30374      30.21560     32.72036    0b1111111111111111    20190410T112021388952
 2.23481     4.35083     23.30374      30.21560     32.68865    0b1111111111111111    20190410T112021807712
 2.23467     4.35083     23.33545      30.24731     32.72036    0b1111111111111111    20190410T112022226690
 2.23481     4.35083     23.33545      30.24731     32.72036    0b1111111111111111    20190410T112022644637
 2.23481     4.35083     23.33545      30.18389     32.72036    0b1111111111111111    20190410T112023063443
 2.23481     4.35333     23.33545      30.24731     32.72036    0b1111111111111111    20190410T112023482789
 2.23481     4.35083     23.36715      30.21560     32.72036    0b1111111111111111    20190410T112023901792
 2.23481     4.35250     23.39886      30.21560     32.75206    0b1111111111111111    20190410T112024319861
 2.23481     4.35167     23.39886      30.24731     32.72036    0b1111111111111111    20190410T112024738218
 2.23481     4.35250     23.43056      30.21560     32.72036    0b1111111111111111    20190410T112025156767
 2.23486     4.35250     23.46227      30.24731     32.72036    0b1111111111111111    20190410T112025578787
 2.23481     4.35083     23.46227      30.24731     32.75206    0b1111111111111111    20190410T112025997712
 2.23486     4.35000     23.46227      30.24731     32.72036    0b1111111111111111    20190410T112026416824
 2.23481     4.35250     23.90615      30.24731     32.75206    0b1111111111111111    20190410T112026836184
 2.23505     4.35167     25.04756      30.24731     32.75206    0b1111111111111111    20190410T112027254986
 2.23519     4.35167     26.34750      30.24731     32.75206    0b1111111111111111    20190410T112027673791
 2.23533     4.35167     28.05961      30.21560     32.75206    0b1111111111111111    20190410T112028092427
 2.23547     4.35417     30.24731      30.24731     32.78377    0b1111111111111111    20190410T112028510812
 2.23556     4.35167     31.99112      30.24731     32.78377    0b1111111111111111    20190410T112028929491
 2.23570     4.35417     33.79835      30.24731     32.81547    0b1111111111111111    20190410T112029349083
 2.23608     4.35500     35.25682      30.24731     32.81547    0b1111111111111111    20190410T112029768193
 2.23617     4.35417     36.77869      30.27901     32.81547    0b1111111111111111    20190410T112030188279
 2.23627     4.35333     38.11034      30.24731     32.81547    0b1111111111111111    20190410T112030608141
 2.23650     4.35500     39.25174      30.24731     32.81547    0b1111111111111111    20190410T112031026625
 2.23655     4.35583     40.23462      30.27901     32.84718    0b1111111111111111    20190410T112031444881
 2.23669     4.35500     41.18580      30.24731     32.84718    0b1111111111111111    20190410T112031863599
 2.23678     4.35417     42.45403      30.21560     32.81547    0b1111111111111111    20190410T112032282011
 2.23687     4.35583     43.50032      30.24731     32.84718    0b1111111111111111    20190410T112032700772
 2.23706     4.35667     44.67343      30.27901     32.84718    0b1111111111111111    20190410T112033120017
 2.23711     4.35667     45.62460      30.27901     32.84718    0b1111111111111111    20190410T112033538846
 2.23720     4.35750     46.57578      30.24731     32.84718    0b1111111111111111    20190410T112033957876
 2.23730     4.35667     47.40013      30.27901     32.87888    0b1111111111111111    20190410T112034376613
 2.23734     4.35583     48.19277      30.27901     32.91059    0b1111111111111111    20190410T112034794988
 2.23762     4.35667     48.92200      30.27901     32.91059    0b1111111111111111    20190410T112035213839
 2.23781     4.35667     49.55612      30.27901     32.87888    0b1111111111111111    20190410T112035632579
 2.23786     4.35833     50.19023      30.27901     32.87888    0b1111111111111111    20190410T112036051364
 2.23795     4.35917     50.88776      30.27901     32.91059    0b1111111111111111    20190410T112036471838
 2.23809     4.36000     51.61699      30.27901     32.91059    0b1111111111111111    20190410T112036891080
 2.23809     4.35667     52.40964      30.27901     32.91059    0b1111111111111111    20190410T112037310451
 2.23819     4.35917     53.07546      30.27901     32.91059    0b1111111111111111    20190410T112037728143
 2.23847     4.36000     53.80469      30.27901     32.91059    0b1111111111111111    20190410T112038146668
 2.23852     4.36000     54.40710      30.31072     32.87888    0b1111111111111111    20190410T112038565394
 2.23856     4.35750     55.10463      30.27901     32.91059    0b1111111111111111    20190410T112038984130
 2.23861     4.35917     55.58022      30.27901     32.91059    0b1111111111111111    20190410T112039402672
 2.23866     4.36083     56.05580      30.27901     32.91059    0b1111111111111111    20190410T112039820220
 2.23861     4.36000     56.59480      30.27901     32.91059    0b1111111111111111    20190410T112040238133
 2.23866     4.36083     56.34115      30.27901     32.91059    0b1111111111111111    20190410T112040657229
 2.23880     4.36083     56.37286      30.27901     32.91059    0b1111111111111111    20190410T112041075215
 2.23894     4.36083     56.46798      30.27901     32.91059    0b1111111111111111    20190410T112041495508
 2.23898     4.36167     56.75333      30.31072     32.91059    0b1111111111111111    20190410T112041914812
 2.23898     4.36250     56.78503      30.31072     32.94230    0b1111111111111111    20190410T112042334467
 2.23917     4.36083     56.94356      30.31072     32.91059    0b1111111111111111    20190410T112042753986
 2.23917     4.36167     57.03868      30.31072     32.94230    0b1111111111111111    20190410T112043172965
 2.23931     4.36250     57.32403      30.31072     32.91059    0b1111111111111111    20190410T112043591412
 2.23936     4.36250     57.64109      30.27901     32.94230    0b1111111111111111    20190410T112044010535
 2.23959     4.36167     58.05327      30.31072     32.94230    0b1111111111111111    20190410T112044429788
 2.23969     4.36167     58.43373      30.31072     32.91059    0b1111111111111111    20190410T112044850939
 2.23973     4.36167     58.68738      30.34242     32.97400    0b1111111111111111    20190410T112045269946
 2.23997     4.36250     58.97273      30.31072     32.94230    0b1111111111111111    20190410T112045688020
 2.24006     4.36250     59.25808      30.31072     32.94230    0b1111111111111111    20190410T112046106109
 2.24016     4.36333     59.41661      30.27901     32.94230    0b1111111111111111    20190410T112046523908
 2.24016     4.36250     59.73367      30.31072     32.94230    0b1111111111111111    20190410T112046943244
 2.24030     4.36417     60.01902      30.31072     32.94230    0b1111111111111111    20190410T112047362788
 2.24030     4.36333     60.11414      30.34242     32.94230    0b1111111111111111    20190410T112047782615
 2.24044     4.36333     60.30438      30.31072     32.94230    0b1111111111111111    20190410T112048200154
 2.24044     4.36500     60.39949      30.27901     32.94230    0b1111111111111111    20190410T112048618969
 2.24044     4.36583     60.71655      30.31072     32.97400    0b1111111111111111    20190410T112049038245
 2.24053     4.36583     60.87508      30.31072     32.94230    0b1111111111111111    20190410T112049459477
 2.24067     4.36583     61.03361      30.31072     32.91059    0b1111111111111111    20190410T112049879714
 2.24077     4.36333     61.25555      30.31072     32.97400    0b1111111111111111    20190410T112050298867
 2.24081     4.36333     61.50919      30.34242     32.97400    0b1111111111111111    20190410T112050717445
 2.24086     4.36583     61.60431      30.31072     32.97400    0b1111111111111111    20190410T112051135959
 2.24095     4.36667     61.95308      30.31072     32.97400    0b1111111111111111    20190410T112051555177
 2.24109     4.36583     62.23843      30.31072     32.97400    0b1111111111111111    20190410T112051973965
 2.24114     4.36667     62.52378      30.31072     32.94230    0b1111111111111111    20190410T112052393299
 2.24119     4.36583     62.71401      30.34242     32.97400    0b1111111111111111    20190410T112052811539
 2.24133     4.36500     62.84084      30.31072     32.97400    0b1111111111111111    20190410T112053231049
 2.24133     4.36667     63.03107      30.34242     32.97400    0b1111111111111111    20190410T112053649894
 2.24138     4.36667     63.18960      30.31072     32.97400    0b1111111111111111    20190410T112054067534
 2.24147     4.36833     63.31642      30.34242     32.97400    0b1111111111111111    20190410T112054485681
 2.24156     4.36667     63.53836      30.34242     32.97400    0b1111111111111111    20190410T112054903727
 2.24152     4.36833     63.69689      30.31072     32.97400    0b1111111111111111    20190410T112055321987
 2.24170     4.36667     63.91883      30.34242     32.97400    0b1111111111111111    20190410T112055740904
 2.24170     4.36750     64.10907      30.34242     32.97400    0b1111111111111111    20190410T112056158627
 2.24175     4.36833     64.23589      30.37413     33.00571    0b1111111111111111    20190410T112056577768
 2.24184     4.36750     64.26760      30.34242     32.97400    0b1111111111111111    20190410T112056996073
 2.24189     4.36667     64.33101      30.34242     32.97400    0b1111111111111111    20190410T112057414879
 2.24194     4.36833     64.42613      30.34242     32.97400    0b1111111111111111    20190410T112057834321
 2.24203     4.36833     64.64807      30.34242     33.03741    0b1111111111111111    20190410T112058253316
