Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7713      0.00        0.00    0.076438     0.000     0.000    62.420    24.921    0b1001    20181030T163058684646
  120      -4.5350      0.00        0.00    0.072375     0.000     0.000    62.660    24.952    0b1001    20181030T163059640188
  110      -4.1562      0.00        0.00    0.065906     0.031     0.063    63.063    24.952    0b1001    20181030T163100594499
  100      -3.7776      0.38        1.25    0.059437     0.000     0.000    63.556    24.952    0b1001    20181030T163101548875
   90      -3.4001      0.38        1.25    0.053000     0.000     0.000    64.153    24.952    0b1001    20181030T163102506219
   80      -3.0225      0.00        0.00    0.046562     0.000     0.000    64.913    24.952    0b1001    20181030T163103461411
   70      -2.6439      0.37        1.25    0.040125     0.000     0.000    65.891    24.984    0b1001    20181030T163104418648
   60      -2.2638      0.00        0.00    0.033625     0.000     0.000    67.323    24.952    0b1001    20181030T163105374172
   50      -1.8862      0.00        0.00    0.027188     0.000     0.000    69.379    24.984    0b1001    20181030T163106331121
   40      -1.5087      0.00        0.00    0.020750     0.000     0.000    72.711    24.984    0b1001    20181030T163107288474
   30      -1.1312      0.00        0.00    0.014313     0.000     0.000    79.039    24.984    0b1001    20181030T163108243211
   20      -0.7538      0.00        0.00    0.007938     0.000     0.000    94.961    24.952    0b1001    20181030T163109197946
   10      -0.3763      0.00        0.00    0.001500     0.000     0.000   250.833    24.952    0b1001    20181030T163110156967
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.984    0b1001    20181030T163111112162
