Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.24691     4.39000     23.65250      29.23272     28.12302    0b1111111111111111    20190625T133028145813
 2.24691     4.39167     23.65250      29.23272     28.12302    0b1111111111111111    20190625T133028568646
 2.24695     4.38917     23.65250      29.23272     28.12302    0b1111111111111111    20190625T133028992294
 2.24700     4.38917     23.68421      29.23272     28.09131    0b1111111111111111    20190625T133029415000
 2.24695     4.38917     23.71592      29.23272     28.12302    0b1111111111111111    20190625T133029836779
 2.24705     4.39167     23.68421      29.23272     28.12302    0b1111111111111111    20190625T133030259378
 2.24705     4.38833     23.71592      29.23272     28.12302    0b1111111111111111    20190625T133030684137
 2.24700     4.39167     23.74762      29.26443     28.12302    0b1111111111111111    20190625T133031107892
 2.24700     4.39000     23.74762      29.26443     28.15472    0b1111111111111111    20190625T133031530066
 2.24700     4.39083     23.77933      29.26443     28.12302    0b1111111111111111    20190625T133031952458
 2.24700     4.38833     23.84274      29.26443     28.12302    0b1111111111111111    20190625T133032375140
 2.24700     4.39083     23.84274      29.26443     28.12302    0b1111111111111111    20190625T133032798445
 2.24709     4.39000     23.84274      29.23272     28.15472    0b1111111111111111    20190625T133033221608
 2.24723     4.38917     25.49144      29.26443     28.15472    0b1111111111111111    20190625T133033645650
 2.24756     4.39000     27.64743      29.26443     28.15472    0b1111111111111111    20190625T133034067304
 2.24784     4.39000     29.70831      29.26443     28.18643    0b1111111111111111    20190625T133034490707
 2.24817     4.39083     31.61065      29.26443     28.18643    0b1111111111111111    20190625T133034914076
 2.24855     4.39000     33.60812      29.26443     28.18643    0b1111111111111111    20190625T133035336281
 2.24887     4.39167     35.35193      29.26443     28.21814    0b1111111111111111    20190625T133035758997
 2.24906     4.39250     37.00063      29.29613     28.21814    0b1111111111111111    20190625T133036180270
 2.24934     4.39250     38.33228      29.26443     28.21814    0b1111111111111111    20190625T133036603428
 2.24962     4.39417     39.60051      29.29613     28.21814    0b1111111111111111    20190625T133037027881
 2.24991     4.39333     40.90044      29.26443     28.24984    0b1111111111111111    20190625T133037452533
 2.25019     4.39333     42.10526      29.29613     28.24984    0b1111111111111111    20190625T133037874648
 2.25033     4.39500     43.27838      29.32784     28.24984    0b1111111111111111    20190625T133038295331
 2.25047     4.39417     44.38808      29.26443     28.24984    0b1111111111111111    20190625T133038719097
 2.25075     4.39417     45.40266      29.29613     28.24984    0b1111111111111111    20190625T133039142120
 2.25084     4.39417     46.48066      29.29613     28.24984    0b1111111111111111    20190625T133039565274
 2.25108     4.39500     47.46354      29.32784     28.24984    0b1111111111111111    20190625T133039990911
 2.25122     4.39667     48.38301      29.29613     28.28155    0b1111111111111111    20190625T133040413766
 2.25145     4.39667     49.14394      29.29613     28.24984    0b1111111111111111    20190625T133040839618
 2.25150     4.39583     49.87318      29.32784     28.24984    0b1111111111111111    20190625T133041260806
 2.25164     4.39667     50.69753      29.32784     28.28155    0b1111111111111111    20190625T133041684344
 2.25183     4.39667     51.36335      29.32784     28.28155    0b1111111111111111    20190625T133042108337
 2.25188     4.39833     51.96576      29.29613     28.28155    0b1111111111111111    20190625T133042528668
 2.25202     4.39833     52.63158      29.32784     28.28155    0b1111111111111111    20190625T133042951577
 2.25220     4.39833     53.13887      29.29613     28.28155    0b1111111111111111    20190625T133043376841
 2.25234     4.39833     53.61446      29.32784     28.31325    0b1111111111111111    20190625T133043803049
 2.25239     4.40083     54.02663      29.32784     28.31325    0b1111111111111111    20190625T133044228543
