Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8336      0.37        1.25    0.047688     0.000     0.000   101.360    24.255       0b0    20181005T191906082556
  120      -4.8213      0.00        0.00    0.047563     0.000     0.000   101.367    24.255       0b0    20181005T191907134531
  110      -4.4637      0.00        0.00    0.043812     0.000     0.000   101.883    24.255       0b0    20181005T191908185471
  100      -4.0572      0.50        1.25    0.039625     0.000     0.000   102.391    24.255       0b0    20181005T191909234598
   90      -3.6510      0.50        1.25    0.035438     0.000     0.000   103.026    24.255       0b0    20181005T191910285573
   80      -3.2450      0.00        0.00    0.031225     0.031     0.063   103.923    24.255       0b0    20181005T191911335552
   70      -2.8375      0.00        0.00    0.027019     0.029     0.062   105.020    24.255       0b0    20181005T191912386261
   60      -2.4288      0.00        0.00    0.022813     0.000     0.000   106.466    24.255       0b0    20181005T191913435554
   50      -2.0238      0.00        0.00    0.018625     0.000     0.000   108.658    24.223       0b0    20181005T191914488746
   40      -1.6187      0.00        0.00    0.014481     0.029     0.062   111.782    24.255       0b0    20181005T191915539354
   30      -1.2138      0.00        0.00    0.010313     0.000     0.000   117.697    24.223       0b0    20181005T191916589352
   20      -0.8077      0.50        1.25    0.006187     0.000     0.000   130.545    24.255       0b0    20181005T191917641691
   10      -0.4030      0.61        1.25    0.002038     0.031     0.063   197.791    24.223       0b0    20181005T191918694334
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.255       0b0    20181005T191919745899
