Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7858      0.61        1.25    0.078688     0.000     0.000    60.820    23.589    0b1111    20190411T165045602839
  120      -4.7737      0.00        0.00    0.078500     0.000     0.000    60.812    23.589    0b1111    20190411T165046560666
  110      -4.4225      0.00        0.00    0.073306     0.019     0.062    60.329    23.621    0b1111    20190411T165047514636
  100      -4.0200      0.00        0.00    0.067325     0.025     0.062    59.710    23.621    0b1111    20190411T165048468390
   90      -3.6184      0.57        1.25    0.061406     0.031     0.063    58.925    23.621    0b1111    20190411T165049423894
   80      -3.2162      0.00        0.00    0.055500     0.000     0.000    57.950    23.653    0b1111    20190411T165050380471
   70      -2.8125      0.00        0.00    0.049563     0.000     0.000    56.747    23.653    0b1111    20190411T165051337330
   60      -2.4085      0.50        1.25    0.043606     0.029     0.063    55.233    23.653    0b1111    20190411T165052291437
   50      -2.0075      0.00        0.00    0.037719     0.031     0.063    53.223    23.684    0b1111    20190411T165053245708
   40      -1.6062      0.00        0.00    0.031838     0.031     0.063    50.452    23.653    0b1111    20190411T165054202912
   30      -1.2063      0.00        0.00    0.025938     0.000     0.000    46.506    23.653    0b1111    20190411T165055160392
   20      -0.8037      0.00        0.00    0.020125     0.000     0.000    39.938    23.653    0b1111    20190411T165056116625
   10      -0.4035      0.50        1.25    0.014250     0.000     0.000    28.316    23.653    0b1111    20190411T165057070606
    0      -0.0012      0.00        0.00    0.008369     0.019     0.063     0.149    23.684    0b1111    20190411T165058026342
