Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7638      0.00        0.00    0.060188     0.000     0.000    79.148    24.731     0b111    20190412T104013967673
  120      -4.6587      0.00        0.00    0.058750     0.000     0.000    79.298    24.731     0b111    20190412T104014922754
  110      -4.2696      0.57        1.25    0.053413     0.031     0.063    79.937    24.731     0b111    20190412T104015880131
  100      -3.8813      0.00        0.00    0.048063     0.000     0.000    80.754    24.731     0b111    20190412T104016835631
   90      -3.4937      0.00        0.00    0.042750     0.000     0.000    81.725    24.731     0b111    20190412T104017791515
   80      -3.1050      0.00        0.00    0.037431     0.019     0.062    82.952    24.731     0b111    20190412T104018746374
   70      -2.7175      0.00        0.00    0.032081     0.029     0.063    84.707    24.731     0b111    20190412T104019701689
   60      -2.3263      0.00        0.00    0.026738     0.025     0.063    87.003    24.699     0b111    20190412T104020657094
   50      -1.9376      0.37        1.25    0.021419     0.029     0.063    90.464    24.731     0b111    20190412T104021613080
   40      -1.5500      0.00        0.00    0.016063     0.000     0.000    96.498    24.731     0b111    20190412T104022568939
   30      -1.1613      0.00        0.00    0.010750     0.000     0.000   108.023    24.731     0b111    20190412T104023526632
   20      -0.7725      0.00        0.00    0.005500     0.000     0.000   140.455    24.699     0b111    20190412T104024482285
   10      -0.3838      0.00        0.00    0.000187     0.000     0.000  2046.667    24.699     0b111    20190412T104025439268
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.731     0b111    20190412T104026395379
