Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8037      0.00        0.00    0.051500     0.000     0.000    93.277    24.001       0b0    20190524T163439918482
  120      -4.6625      0.00        0.00    0.049981     0.029     0.063    93.285    24.001       0b0    20190524T163440877863
  110      -4.2726      0.37        1.25    0.045875     0.000     0.000    93.136    24.001       0b0    20190524T163441838968
  100      -3.8850      0.00        0.00    0.041813     0.000     0.000    92.915    24.001       0b0    20190524T163442796575
   90      -3.4975      0.00        0.00    0.037687     0.000     0.000    92.803    24.001       0b0    20190524T163443756331
   80      -3.1100      0.00        0.00    0.033625     0.000     0.000    92.491    23.970       0b0    20190524T163444717304
   70      -2.7213      0.00        0.00    0.029562     0.000     0.000    92.051    23.970       0b0    20190524T163445677015
   60      -2.3313      0.00        0.00    0.025438     0.000     0.000    91.646    23.970       0b0    20190524T163446635769
   50      -1.9425      0.00        0.00    0.021350     0.031     0.062    90.984    23.970       0b0    20190524T163447595460
   40      -1.5538      0.00        0.00    0.017250     0.000     0.000    90.072    24.001       0b0    20190524T163448554700
   30      -1.1661      0.37        1.25    0.013188     0.000     0.000    88.427    23.970       0b0    20190524T163449514595
   20      -0.7770      0.61        1.25    0.009125     0.000     0.000    85.151    23.970       0b0    20190524T163450476086
   10      -0.3891      0.57        1.25    0.005062     0.000     0.000    76.864    23.970       0b0    20190524T163451436202
    0      -0.0012      0.00        0.00    0.001000     0.000     0.000     1.250    23.970       0b0    20190524T163452396679
