Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7811      0.37        1.25    0.077581     0.029     0.062    61.627    24.635    0b1001    20190409T145713814926
  120      -4.4625      0.00        0.00    0.072244     0.019     0.063    61.770    24.604    0b1001    20190409T145714768808
  110      -4.0898      0.50        1.25    0.066050     0.025     0.062    61.919    24.635    0b1001    20190409T145715726258
  100      -3.7175      0.00        0.00    0.059875     0.000     0.000    62.088    24.635    0b1001    20190409T145716681368
   90      -3.3458      0.61        1.25    0.053687     0.000     0.000    62.319    24.635    0b1001    20190409T145717635477
   80      -2.9737      0.00        0.00    0.047537     0.031     0.063    62.556    24.635    0b1001    20190409T145718589835
   70      -2.6010      0.50        1.25    0.041375     0.000     0.000    62.864    24.635    0b1001    20190409T145719545159
   60      -2.2262      0.00        0.00    0.035187     0.000     0.000    63.268    24.635    0b1001    20190409T145720500210
   50      -1.8538      0.00        0.00    0.029050     0.025     0.063    63.812    24.635    0b1001    20190409T145721456673
   40      -1.4816      0.57        1.25    0.022888     0.025     0.063    64.735    24.635    0b1001    20190409T145722410650
   30      -1.1100      0.00        0.00    0.016781     0.031     0.063    66.145    24.635    0b1001    20190409T145723368470
   20      -0.7375      0.00        0.00    0.010688     0.000     0.000    69.006    24.635    0b1001    20190409T145724323831
   10      -0.3656      0.63        1.25    0.004562     0.000     0.000    80.137    24.635    0b1001    20190409T145725277943
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.635    0b1001    20190409T145726231714
