Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7540      0.50        1.25    0.084625     0.000     0.000    56.177    23.653    0b1001    20190530T124705028740
  120      -4.4691      0.57        1.25    0.079875     0.000     0.000    55.951    23.653    0b1001    20190530T124705990465
  110      -4.0962      0.00        0.00    0.073688     0.000     0.000    55.589    23.653    0b1001    20190530T124706950017
  100      -3.7241      0.57        1.25    0.067500     0.000     0.000    55.172    23.653    0b1001    20190530T124707909948
   90      -3.3525      0.00        0.00    0.061313     0.000     0.000    54.679    23.653    0b1001    20190530T124708870437
   80      -2.9800      0.00        0.00    0.055125     0.000     0.000    54.059    23.684    0b1001    20190530T124709830004
   70      -2.6075      0.00        0.00    0.048938     0.000     0.000    53.282    23.684    0b1001    20190530T124710788974
   60      -2.2325      0.00        0.00    0.042750     0.000     0.000    52.222    23.684    0b1001    20190530T124711746987
   50      -1.8605      0.61        1.25    0.036563     0.000     0.000    50.885    23.653    0b1001    20190530T124712705206
   40      -1.4887      0.00        0.00    0.030437     0.000     0.000    48.912    23.684    0b1001    20190530T124713666471
   30      -1.1163      0.00        0.00    0.024262     0.025     0.063    46.007    23.684    0b1001    20190530T124714627583
   20      -0.7450      0.00        0.00    0.018187     0.000     0.000    40.962    23.716    0b1001    20190530T124715588161
   10      -0.3725      0.00        0.00    0.012000     0.000     0.000    31.042    23.716    0b1001    20190530T124716549283
    0      -0.0000      0.00        0.00    0.005875     0.000     0.000    -0.000    23.684    0b1001    20190530T124717510292
