Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7700      0.00        0.00    0.073125     0.000     0.000    65.231    24.065    0b1001    20190410T153248530474
  120      -4.4930      0.61        1.25    0.068375     0.000     0.000    65.711    24.033    0b1001    20190410T153249487446
  110      -4.1175      0.00        0.00    0.062063     0.000     0.000    66.344    24.065    0b1001    20190410T153250442679
  100      -3.7437      0.00        0.00    0.055750     0.000     0.000    67.152    24.096    0b1001    20190410T153251397680
   90      -3.3700      0.00        0.00    0.049438     0.000     0.000    68.167    24.096    0b1001    20190410T153252351610
   80      -2.9950      0.00        0.00    0.043125     0.000     0.000    69.449    24.065    0b1001    20190410T153253307346
   70      -2.6209      0.57        1.25    0.036813     0.000     0.000    71.195    24.096    0b1001    20190410T153254263243
   60      -2.2437      0.00        0.00    0.030500     0.000     0.000    73.566    24.065    0b1001    20190410T153255217698
   50      -1.8691      0.57        1.25    0.024188     0.000     0.000    77.276    24.096    0b1001    20190410T153256174674
   40      -1.4950      0.00        0.00    0.017875     0.000     0.000    83.636    24.096    0b1001    20190410T153257130697
   30      -1.1200      0.00        0.00    0.011625     0.000     0.000    96.344    24.096    0b1001    20190410T153258086892
   20      -0.7462      0.00        0.00    0.005375     0.000     0.000   138.837    24.096    0b1001    20190410T153259043501
   10      -0.3712      0.00        0.00    0.000000     0.000     0.000     1.000    24.065    0b1001    20190410T153259998601
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.096    0b1001    20190410T153300954969
