Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7687      0.00        0.00    0.071562     0.000     0.000    66.638    24.794    0b1001    20191206T143158391741
  120      -4.7575      0.00        0.00    0.071375     0.000     0.000    66.655    24.794    0b1001    20191206T143159349680
  110      -4.4550      0.00        0.00    0.066250     0.000     0.000    67.245    24.794    0b1001    20191206T143200311039
  100      -4.0476      0.37        1.25    0.059425     0.025     0.063    68.113    24.794    0b1001    20191206T143201269185
   90      -3.6425      0.00        0.00    0.052625     0.000     0.000    69.216    24.794    0b1001    20191206T143202225756
   80      -3.2362      0.00        0.00    0.045812     0.000     0.000    70.641    24.794    0b1001    20191206T143203186239
   70      -2.8300      0.00        0.00    0.039000     0.000     0.000    72.564    24.794    0b1001    20191206T143204141229
   60      -2.4218      0.61        1.25    0.032175     0.025     0.063    75.268    24.794    0b1001    20191206T143205095583
   50      -2.0169      0.63        1.25    0.025381     0.019     0.063    79.463    24.794    0b1001    20191206T143206051824
   40      -1.6125      0.00        0.00    0.018625     0.000     0.000    86.577    24.794    0b1001    20191206T143207006695
   30      -1.2075      0.00        0.00    0.011875     0.000     0.000   101.684    24.794    0b1001    20191206T143207967576
   20      -0.8025      0.00        0.00    0.005187     0.000     0.000   154.699    24.826    0b1001    20191206T143208922774
   10      -0.3988      0.00        0.00    0.000000     0.000     0.000     1.000    24.794    0b1001    20191206T143209880506
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.794    0b1001    20191206T143210836375
