Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7588      0.00        0.00    0.074656     0.031     0.063    63.742    23.843    0b1111    20181018T170320708951
  120      -4.5763      0.00        0.00    0.072000     0.000     0.000    63.559    23.874    0b1111    20181018T170321663763
  110      -4.1938      0.00        0.00    0.066463     0.031     0.062    63.099    23.874    0b1111    20181018T170322621744
  100      -3.8125      0.00        0.00    0.060937     0.000     0.000    62.564    23.906    0b1111    20181018T170323578389
   90      -3.4312      0.00        0.00    0.055438     0.000     0.000    61.894    23.906    0b1111    20181018T170324534381
   80      -3.0492      0.61        1.25    0.049938     0.000     0.000    61.061    23.938    0b1111    20181018T170325491358
   70      -2.6675      0.00        0.00    0.044438     0.000     0.000    60.028    23.906    0b1111    20181018T170326451315
   60      -2.2838      0.00        0.00    0.038875     0.000     0.000    58.746    23.938    0b1111    20181018T170327406432
   50      -1.9025      0.00        0.00    0.033375     0.000     0.000    57.004    23.938    0b1111    20181018T170328362687
   40      -1.5210      0.50        1.25    0.027875     0.000     0.000    54.565    23.938    0b1111    20181018T170329329935
   30      -1.1400      0.00        0.00    0.022375     0.000     0.000    50.950    23.970    0b1111    20181018T170330298818
   20      -0.7580      0.61        1.25    0.016937     0.000     0.000    44.753    23.938    0b1111    20181018T170331266161
   10      -0.3775      0.00        0.00    0.011438     0.000     0.000    33.005    23.938    0b1111    20181018T170332221583
    0      -0.0000      0.00        0.00    0.005937     0.000     0.000    -0.000    23.938    0b1111    20181018T170333177231
