Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7750      0.00        0.00    0.073938     0.000     0.000    64.582    28.852     0b111    20190610T121205389891
  120      -4.5200      0.00        0.00    0.070438     0.000     0.000    64.170    28.852     0b111    20190610T121206351713
  110      -4.1425      0.00        0.00    0.065313     0.000     0.000    63.426    28.852     0b111    20190610T121207311362
  100      -3.7663      0.00        0.00    0.060213     0.031     0.063    62.549    28.852     0b111    20190610T121208271362
   90      -3.3900      0.00        0.00    0.055125     0.000     0.000    61.497    28.884     0b111    20190610T121209236136
   80      -3.0138      0.00        0.00    0.050000     0.000     0.000    60.275    28.852     0b111    20190610T121210203818
   70      -2.6362      0.00        0.00    0.044881     0.019     0.063    58.738    28.884     0b111    20190610T121211169717
   60      -2.2575      0.00        0.00    0.039750     0.000     0.000    56.792    28.884     0b111    20190610T121212141461
   50      -1.8800      0.00        0.00    0.034662     0.031     0.062    54.237    28.884     0b111    20190610T121213106413
   40      -1.5038      0.00        0.00    0.029562     0.000     0.000    50.867    28.884     0b111    20190610T121214066108
   30      -1.1275      0.00        0.00    0.024456     0.029     0.063    46.103    28.884     0b111    20190610T121215025284
   20      -0.7502      0.50        1.25    0.019412     0.031     0.063    38.648    28.884     0b111    20190610T121215986864
   10      -0.3740      0.50        1.25    0.014313     0.000     0.000    26.131    28.852     0b111    20190610T121216948443
    0      -0.0000      0.00        0.00    0.009187     0.000     0.000    -0.000    28.884     0b111    20190610T121217907981
