Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7602      0.50        1.25    0.059375     0.000     0.000    80.173    24.952     0b111    20190606T145441505592
  120      -4.6912      0.00        0.00    0.058375     0.000     0.000    80.364    24.921     0b111    20190606T145442464461
  110      -4.3000      0.00        0.00    0.052950     0.025     0.063    81.209    24.952     0b111    20190606T145443422042
  100      -3.9087      0.00        0.00    0.047563     0.000     0.000    82.181    24.952     0b111    20190606T145444378134
   90      -3.5187      0.00        0.00    0.042125     0.000     0.000    83.531    24.952     0b111    20190606T145445336999
   80      -3.1275      0.00        0.00    0.036750     0.000     0.000    85.102    24.921     0b111    20190606T145446294032
   70      -2.7362      0.00        0.00    0.031356     0.029     0.063    87.263    24.952     0b111    20190606T145447257273
   60      -2.3438      0.00        0.00    0.025938     0.000     0.000    90.361    24.952     0b111    20190606T145448216374
   50      -1.9525      0.00        0.00    0.020563     0.000     0.000    94.954    24.921     0b111    20190606T145449174085
   40      -1.5612      0.00        0.00    0.015163     0.031     0.063   102.968    24.952     0b111    20190606T145450132574
   30      -1.1713      0.00        0.00    0.009813     0.000     0.000   119.363    24.952     0b111    20190606T145451090655
   20      -0.7800      0.00        0.00    0.004500     0.000     0.000   173.333    24.952     0b111    20190606T145452048434
   10      -0.3900      0.00        0.00    0.000000     0.000     0.000     1.000    24.952     0b111    20190606T145453005406
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.952     0b111    20190606T145453962762
