Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7663      0.00        0.00    0.057194     0.019     0.063    83.335    24.572       0b0    20190522T140730700354
  120      -4.7412      0.00        0.00    0.056937     0.000     0.000    83.271    24.572       0b0    20190522T140731657373
  110      -4.3464      0.37        1.25    0.052687     0.000     0.000    82.493    24.572       0b0    20190522T140732614812
  100      -3.9513      0.00        0.00    0.048438     0.000     0.000    81.574    24.540       0b0    20190522T140733572680
   90      -3.5575      0.00        0.00    0.044187     0.000     0.000    80.509    24.572       0b0    20190522T140734530293
   80      -3.1625      0.00        0.00    0.039969     0.031     0.063    79.124    24.540       0b0    20190522T140735487037
   70      -2.7675      0.00        0.00    0.035750     0.000     0.000    77.413    24.540       0b0    20190522T140736443375
   60      -2.3700      0.00        0.00    0.031494     0.019     0.063    75.253    24.540       0b0    20190522T140737402536
   50      -1.9738      0.00        0.00    0.027238     0.025     0.063    72.464    24.540       0b0    20190522T140738358260
   40      -1.5775      0.00        0.00    0.023000     0.000     0.000    68.587    24.540       0b0    20190522T140739314993
   30      -1.1825      0.00        0.00    0.018750     0.000     0.000    63.067    24.572       0b0    20190522T140740274352
   20      -0.7850      0.00        0.00    0.014563     0.000     0.000    53.906    24.540       0b0    20190522T140741232969
   10      -0.3900      0.00        0.00    0.010313     0.000     0.000    37.818    24.540       0b0    20190522T140742191547
    0      -0.0000      0.00        0.00    0.006062     0.000     0.000    -0.000    24.540       0b0    20190522T140743147558
