Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7775      0.00        0.00    0.072313     0.000     0.000    66.067    24.667    0b1111    20190614T112244959092
  120      -4.5187      0.00        0.00    0.068500     0.000     0.000    65.967    24.635    0b1111    20190614T112245919933
  110      -4.1413      0.00        0.00    0.063000     0.000     0.000    65.734    24.667    0b1111    20190614T112246875448
  100      -3.7650      0.00        0.00    0.057500     0.000     0.000    65.478    24.667    0b1111    20190614T112247835439
   90      -3.3888      0.00        0.00    0.052000     0.000     0.000    65.168    24.699    0b1111    20190614T112248791269
   80      -3.0112      0.00        0.00    0.046500     0.000     0.000    64.758    24.699    0b1111    20190614T112249750296
   70      -2.6337      0.00        0.00    0.041000     0.000     0.000    64.238    24.731    0b1111    20190614T112250709362
   60      -2.2550      0.00        0.00    0.035438     0.000     0.000    63.633    24.699    0b1111    20190614T112251668474
   50      -1.8790      0.50        1.25    0.029956     0.029     0.063    62.725    24.699    0b1111    20190614T112252625477
   40      -1.5030      0.61        1.25    0.024469     0.031     0.063    61.425    24.699    0b1111    20190614T112253584285
   30      -1.1275      0.00        0.00    0.018994     0.019     0.062    59.362    24.699    0b1111    20190614T112254542429
   20      -0.7510      0.50        1.25    0.013519     0.029     0.062    55.552    24.699    0b1111    20190614T112255499505
   10      -0.3750      0.00        0.00    0.008006     0.019     0.063    46.838    24.667    0b1111    20190614T112256457308
    0      -0.0000      0.00        0.00    0.002519     0.029     0.063    -0.000    24.699    0b1111    20190614T112257417388
