Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7650      0.00        0.00    0.051250     0.000     0.000    92.976    24.096       0b0    20190530T154426033360
  120      -4.5300      0.00        0.00    0.048750     0.000     0.000    92.923    24.128       0b0    20190530T154426993173
  110      -4.1512      0.00        0.00    0.044806     0.019     0.063    92.649    24.096       0b0    20190530T154427958685
  100      -3.7738      0.00        0.00    0.040813     0.000     0.000    92.466    24.128       0b0    20190530T154428925184
   90      -3.3963      0.00        0.00    0.036875     0.000     0.000    92.102    24.096       0b0    20190530T154429894566
   80      -3.0175      0.00        0.00    0.032887     0.025     0.063    91.752    24.065       0b0    20190530T154430864049
   70      -2.6390      0.50        1.25    0.028937     0.000     0.000    91.197    24.096       0b0    20190530T154431834653
   60      -2.2587      0.00        0.00    0.024938     0.000     0.000    90.576    24.065       0b0    20190530T154432794006
   50      -1.8814      0.37        1.25    0.021000     0.000     0.000    89.589    24.096       0b0    20190530T154433753568
   40      -1.5038      0.00        0.00    0.017063     0.000     0.000    88.132    24.065       0b0    20190530T154434714087
   30      -1.1275      0.00        0.00    0.013106     0.029     0.063    86.028    24.065       0b0    20190530T154435672571
   20      -0.7488      0.00        0.00    0.009187     0.000     0.000    81.497    24.065       0b0    20190530T154436633818
   10      -0.3712      0.00        0.00    0.005250     0.000     0.000    70.714    24.065       0b0    20190530T154437595128
    0      -0.0000      0.00        0.00    0.001306     0.019     0.062    -0.000    24.065       0b0    20190530T154438554092
