Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8040      0.50        1.25    0.043562     0.000     0.000   110.278    23.653       0b0    20190411T094833447256
  120      -4.5537      0.00        0.00    0.040875     0.000     0.000   111.407    23.684       0b0    20190411T094834402238
  110      -4.1737      0.00        0.00    0.036875     0.000     0.000   113.186    23.653       0b0    20190411T094835356966
  100      -3.7950      0.00        0.00    0.032838     0.031     0.063   115.569    23.653       0b0    20190411T094836313297
   90      -3.4163      0.00        0.00    0.028831     0.029     0.063   118.491    23.653       0b0    20190411T094837268657
   80      -3.0365      0.50        1.25    0.024813     0.000     0.000   122.378    23.653       0b0    20190411T094838223179
   70      -2.6575      0.00        0.00    0.020838     0.031     0.062   127.534    23.653       0b0    20190411T094839176906
   60      -2.2763      0.00        0.00    0.016813     0.000     0.000   135.390    23.621       0b0    20190411T094840132016
   50      -1.8962      0.00        0.00    0.012819     0.019     0.063   147.928    23.621       0b0    20190411T094841087501
   40      -1.5164      0.37        1.25    0.008875     0.000     0.000   170.859    23.653       0b0    20190411T094842043486
   30      -1.1375      0.00        0.00    0.004875     0.000     0.000   233.333    23.653       0b0    20190411T094842998368
   20      -0.7575      0.00        0.00    0.000994     0.019     0.063   762.264    23.653       0b0    20190411T094843954354
   10      -0.3788      0.00        0.00    0.000000     0.000     0.000     1.000    23.653       0b0    20190411T094844905522
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.653       0b0    20190411T094845861799
