Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7588      0.00        0.00    0.062500     0.000     0.000    76.140    24.255    0b1111    20190603T132137530697
  120      -4.5299      0.37        1.25    0.059063     0.000     0.000    76.696    24.287    0b1111    20190603T132138498929
  110      -4.1512      0.00        0.00    0.053438     0.000     0.000    77.684    24.287    0b1111    20190603T132139454898
  100      -3.7740      0.50        1.25    0.047819     0.019     0.063    78.923    24.287    0b1111    20190603T132140411363
   90      -3.3975      0.00        0.00    0.042250     0.000     0.000    80.414    24.318    0b1111    20190603T132141367869
   80      -3.0200      0.00        0.00    0.036625     0.000     0.000    82.457    24.318    0b1111    20190603T132142327855
   70      -2.6425      0.00        0.00    0.031062     0.000     0.000    85.070    24.287    0b1111    20190603T132143286982
   60      -2.2625      0.00        0.00    0.025438     0.000     0.000    88.943    24.287    0b1111    20190603T132144245539
   50      -1.8859      0.57        1.25    0.019875     0.000     0.000    94.887    24.318    0b1111    20190603T132145204771
   40      -1.5087      0.00        0.00    0.014313     0.000     0.000   105.415    24.287    0b1111    20190603T132146168160
   30      -1.1312      0.00        0.00    0.008750     0.000     0.000   129.286    24.318    0b1111    20190603T132147133838
   20      -0.7538      0.00        0.00    0.003231     0.029     0.063   233.269    20.292    0b1111    20190603T132148101521
   10      -0.3763      0.00        0.00    0.000000     0.000     0.000     1.000    24.318    0b1111    20190603T132149061350
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.318    0b1111    20190603T132150020109
