Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7425      0.00        0.00    0.066750     0.000     0.000    71.049    23.526    0b1111    20190531T120741224530
  120      -4.5812      0.00        0.00    0.064313     0.000     0.000    71.234    23.557    0b1111    20190531T120742183750
  110      -4.1988      0.00        0.00    0.058688     0.000     0.000    71.544    23.557    0b1111    20190531T120743146846
  100      -3.8175      0.00        0.00    0.053075     0.025     0.063    71.927    23.526    0b1111    20190531T120744104045
   90      -3.4363      0.00        0.00    0.047494     0.019     0.063    72.352    23.557    0b1111    20190531T120745062193
   80      -3.0538      0.00        0.00    0.041875     0.000     0.000    72.925    23.557    0b1111    20190531T120746023176
   70      -2.6725      0.00        0.00    0.036250     0.000     0.000    73.724    23.557    0b1111    20190531T120746983545
   60      -2.2875      0.00        0.00    0.030625     0.000     0.000    74.694    23.557    0b1111    20190531T120747941269
   50      -1.9050      0.00        0.00    0.025000     0.000     0.000    76.200    23.589    0b1111    20190531T120748898515
   40      -1.5237      0.00        0.00    0.019375     0.000     0.000    78.645    23.557    0b1111    20190531T120749860948
   30      -1.1419      0.62        1.25    0.013750     0.000     0.000    83.045    23.557    0b1111    20190531T120750819941
   20      -0.7588      0.00        0.00    0.008188     0.000     0.000    92.672    23.589    0b1111    20190531T120751777584
   10      -0.3775      0.00        0.00    0.002625     0.000     0.000   143.810    23.557    0b1111    20190531T120752735279
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.557    0b1111    20190531T120753694443
