Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7762      0.00        0.00    0.051438     0.000     0.000    92.855    24.699       0b0    20190603T171124939195
  120      -4.6638      0.00        0.00    0.050250     0.000     0.000    92.811    24.667       0b0    20190603T171125898898
  110      -4.2740      0.50        1.25    0.046125     0.000     0.000    92.661    24.699       0b0    20190603T171126857432
  100      -3.8850      0.00        0.00    0.042000     0.000     0.000    92.500    24.667       0b0    20190603T171127812658
   90      -3.4964      0.38        1.25    0.037875     0.000     0.000    92.314    24.667       0b0    20190603T171128768094
   80      -3.1080      0.61        1.25    0.033750     0.000     0.000    92.089    24.667       0b0    20190603T171129723746
   70      -2.7188      0.00        0.00    0.029625     0.000     0.000    91.772    24.667       0b0    20190603T171130680467
   60      -2.3275      0.00        0.00    0.025488     0.025     0.063    91.319    24.667       0b0    20190603T171131638712
   50      -1.9387      0.00        0.00    0.021375     0.000     0.000    90.702    24.667       0b0    20190603T171132594950
   40      -1.5500      0.00        0.00    0.017250     0.000     0.000    89.855    24.635       0b0    20190603T171133552448
   30      -1.1625      0.00        0.00    0.013125     0.000     0.000    88.571    24.699       0b0    20190603T171134512875
   20      -0.7725      0.00        0.00    0.009062     0.000     0.000    85.241    24.635       0b0    20190603T171135471625
   10      -0.3845      0.61        1.25    0.004937     0.000     0.000    77.873    24.635       0b0    20190603T171136428268
    0      -0.0000      0.00        0.00    0.000813     0.000     0.000    -0.000    24.667       0b0    20190603T171137385261
