Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.25108     4.38583     23.43056      29.26443     28.85225    0b1111111111111111    20190522T133306513494
 2.25108     4.38417     23.43056      29.29613     28.88396    0b1111111111111111    20190522T133306931847
 2.25113     4.38583     23.43056      29.29613     28.88396    0b1111111111111111    20190522T133307350589
 2.25108     4.38500     23.46227      29.29613     28.91566    0b1111111111111111    20190522T133307769820
 2.25127     4.38500     24.22321      29.29613     28.88396    0b1111111111111111    20190522T133308188240
 2.25169     4.38583     25.80850      29.29613     28.91566    0b1111111111111111    20190522T133308607181
 2.25220     4.38917     27.83767      29.29613     28.91566    0b1111111111111111    20190522T133309026026
 2.25277     4.38750     30.21560      29.32784     28.94737    0b1111111111111111    20190522T133309444716
 2.25370     4.38917     32.78377      29.29613     28.94737    0b1111111111111111    20190522T133309864959
 2.25417     4.38917     34.90805      29.32784     28.94737    0b1111111111111111    20190522T133310284328
 2.25483     4.39083     37.09575      29.32784     28.94737    0b1111111111111111    20190522T133310703124
 2.25544     4.39333     39.02980      29.32784     28.97907    0b1111111111111111    20190522T133311121372
 2.25586     4.39333     40.93215      29.32784     28.97907    0b1111111111111111    20190522T133311540531
 2.25637     4.39500     42.64426      29.32784     29.01078    0b1111111111111111    20190522T133311960941
 2.25689     4.39667     44.26126      29.32784     28.97907    0b1111111111111111    20190522T133312381549
 2.25750     4.39500     45.84654      29.32784     29.01078    0b1111111111111111    20190522T133312802374
 2.25773     4.39667     47.24160      29.32784     29.01078    0b1111111111111111    20190522T133313221926
 2.25816     4.39833     48.63665      29.35954     29.01078    0b1111111111111111    20190522T133313641646
 2.25848     4.39917     49.90488      29.32784     29.01078    0b1111111111111111    20190522T133314061906
 2.25886     4.39917     51.17311      29.35954     29.01078    0b1111111111111111    20190522T133314481254
 2.25914     4.39833     52.50476      29.32784     29.04249    0b1111111111111111    20190522T133314900009
 2.25947     4.39917     53.61446      29.35954     29.01078    0b1111111111111111    20190522T133315319687
 2.25975     4.39917     54.75587      29.35954     29.04249    0b1111111111111111    20190522T133315738719
 2.26003     4.40083     55.48510      29.35954     29.04249    0b1111111111111111    20190522T133316158199
 2.26031     4.40167     56.46798      29.32784     29.04249    0b1111111111111111    20190522T133316577857
 2.26069     4.40333     57.26062      29.35954     29.04249    0b1111111111111111    20190522T133316997934
 2.26087     4.40250     58.21179      29.35954     29.07419    0b1111111111111111    20190522T133317417204
 2.26125     4.40167     58.97273      29.35954     29.07419    0b1111111111111111    20190522T133317836805
 2.26134     4.40333     59.60685      29.39125     29.04249    0b1111111111111111    20190522T133318256578
 2.26163     4.40417     60.36779      29.35954     29.10590    0b1111111111111111    20190522T133318678248
 2.26172     4.40167     61.16043      29.39125     29.07419    0b1111111111111111    20190522T133319097401
 2.26200     4.40417     61.85796      29.39125     29.07419    0b1111111111111111    20190522T133319518180
 2.26214     4.40500     62.65060      29.35954     29.07419    0b1111111111111111    20190522T133319937926
 2.26242     4.40333     63.34813      29.35954     29.07419    0b1111111111111111    20190522T133320359916
 2.26252     4.40667     64.14077      29.35954     29.10590    0b1111111111111111    20190522T133320780284
 2.26270     4.40833     64.90171      29.39125     29.07419    0b1111111111111111    20190522T133321201210
 2.26303     4.40750     65.31389      29.39125     29.10590    0b1111111111111111    20190522T133321621408
 2.26313     4.40750     65.72606      29.39125     29.10590    0b1111111111111111    20190522T133322040407
 2.26341     4.40750     66.23335      29.39125     29.10590    0b1111111111111111    20190522T133322460510
 2.26364     4.40750     66.67724      29.39125     29.13760    0b1111111111111111    20190522T133322879950
 0.00000    -0.05333     66.96259      29.39125     29.10590    0b1111111111111111    20190522T133323298945
