Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8002      0.50        1.25    0.047825     0.025     0.063   100.371    29.930       0b0    20190612T115251004543
  120      -4.6250      0.00        0.00    0.046000     0.000     0.000   100.543    29.962       0b0    20190612T115251963617
  110      -4.2400      0.00        0.00    0.041956     0.029     0.062   101.058    29.930       0b0    20190612T115252920009
  100      -3.8550      0.00        0.00    0.037944     0.019     0.063   101.598    29.930       0b0    20190612T115253878605
   90      -3.4700      0.00        0.00    0.033938     0.000     0.000   102.247    29.899       0b0    20190612T115254837734
   80      -3.0838      0.00        0.00    0.029937     0.000     0.000   103.006    29.930       0b0    20190612T115255793971
   70      -2.6975      0.00        0.00    0.025906     0.031     0.063   104.125    29.899       0b0    20190612T115256750803
   60      -2.3100      0.00        0.00    0.021875     0.000     0.000   105.600    29.930       0b0    20190612T115257709690
   50      -1.9246      0.57        1.25    0.017875     0.000     0.000   107.671    29.930       0b0    20190612T115258671928
   40      -1.5388      0.00        0.00    0.013875     0.000     0.000   110.901    29.899       0b0    20190612T115259629768
   30      -1.1538      0.00        0.00    0.009869     0.019     0.063   116.909    29.899       0b0    20190612T115300593802
   20      -0.7675      0.00        0.00    0.005900     0.031     0.063   130.085    29.899       0b0    20190612T115301567661
   10      -0.3813      0.00        0.00    0.001894     0.029     0.063   201.320    29.899       0b0    20190612T115302537998
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    29.899       0b0    20190612T115303496062
