Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7621      0.57        1.25    0.074938     0.000     0.000    63.548    25.555    0b1111    20190605T141804184891
  120      -4.5063      0.00        0.00    0.071119     0.019     0.063    63.362    25.555    0b1111    20190605T141805143948
  110      -4.1287      0.00        0.00    0.065500     0.000     0.000    63.034    25.555    0b1111    20190605T141806103801
  100      -3.7537      0.00        0.00    0.059894     0.029     0.063    62.673    25.587    0b1111    20190605T141807065178
   90      -3.3784      0.57        1.25    0.054312     0.000     0.000    62.203    25.587    0b1111    20190605T141808023581
   80      -3.0025      0.00        0.00    0.048725     0.031     0.063    61.621    25.587    0b1111    20190605T141808979970
   70      -2.6262      0.00        0.00    0.043125     0.000     0.000    60.899    25.587    0b1111    20190605T141809939870
   60      -2.2480      0.61        1.25    0.037500     0.000     0.000    59.947    25.587    0b1111    20190605T141810896974
   50      -1.8725      0.00        0.00    0.031912     0.031     0.063    58.676    25.587    0b1111    20190605T141811852588
   40      -1.4963      0.00        0.00    0.026312     0.000     0.000    56.865    25.587    0b1111    20190605T141812809459
   30      -1.1213      0.00        0.00    0.020719     0.031     0.063    54.118    25.587    0b1111    20190605T141813770055
   20      -0.7450      0.00        0.00    0.015169     0.029     0.063    49.114    25.587    0b1111    20190605T141814729400
   10      -0.3700      0.00        0.00    0.009562     0.000     0.000    38.693    25.618    0b1111    20190605T141815697220
    0      -0.0000      0.00        0.00    0.003937     0.000     0.000    -0.000    25.618    0b1111    20190605T141816665510
