Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7452      0.50        1.25    0.054312     0.000     0.000    87.369    23.779     0b111    20190412T113429262065
  120      -4.5050      0.00        0.00    0.050987     0.025     0.063    88.355    23.811     0b111    20190412T113430218004
  110      -4.1287      0.00        0.00    0.045812     0.000     0.000    90.123    23.811     0b111    20190412T113431171614
  100      -3.7528      0.50        1.25    0.040619     0.019     0.063    92.390    23.811     0b111    20190412T113432128973
   90      -3.3775      0.00        0.00    0.035438     0.000     0.000    95.309    23.843     0b111    20190412T113433084208
   80      -3.0012      0.00        0.00    0.030250     0.000     0.000    99.215    23.843     0b111    20190412T113434039447
   70      -2.6250      0.00        0.00    0.025062     0.000     0.000   104.738    23.843     0b111    20190412T113434994553
   60      -2.2466      0.57        1.25    0.019831     0.029     0.063   113.287    23.874     0b111    20190412T113435946086
   50      -1.8719      0.62        1.25    0.014688     0.000     0.000   127.447    23.843     0b111    20190412T113436902437
   40      -1.4963      0.00        0.00    0.009500     0.000     0.000   157.500    23.874     0b111    20190412T113437857921
   30      -1.1213      0.00        0.00    0.004344     0.031     0.063   258.129    23.874     0b111    20190412T113438811243
   20      -0.7462      0.00        0.00    0.000000     0.000     0.000     1.000    23.874     0b111    20190412T113439766601
   10      -0.3707      0.61        1.25    0.000000     0.000     0.000     1.000    23.874     0b111    20190412T113440723874
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.874     0b111    20190412T113441679984
