Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7641      0.57        1.25    0.071606     0.029     0.063    66.532    28.757    0b1111    20190612T101050764309
  120      -4.6750      0.00        0.00    0.070250     0.000     0.000    66.548    28.725    0b1111    20190612T101051723411
  110      -4.2846      0.57        1.25    0.064562     0.000     0.000    66.364    28.757    0b1111    20190612T101052682386
  100      -3.8939      0.37        1.25    0.058875     0.000     0.000    66.138    28.757    0b1111    20190612T101053642278
   90      -3.5050      0.00        0.00    0.053169     0.029     0.063    65.922    28.757    0b1111    20190612T101054613904
   80      -3.1150      0.00        0.00    0.047475     0.031     0.063    65.613    28.789    0b1111    20190612T101055584132
   70      -2.7250      0.00        0.00    0.041781     0.031     0.063    65.221    28.789    0b1111    20190612T101056554127
   60      -2.3329      0.57        1.25    0.036063     0.000     0.000    64.690    28.789    0b1111    20190612T101057519286
   50      -1.9438      0.00        0.00    0.030375     0.000     0.000    63.992    28.789    0b1111    20190612T101058476558
   40      -1.5549      0.37        1.25    0.024688     0.000     0.000    62.982    28.789    0b1111    20190612T101059436915
   30      -1.1650      0.00        0.00    0.019000     0.000     0.000    61.316    28.789    0b1111    20190612T101100396413
   20      -0.7750      0.00        0.00    0.013375     0.000     0.000    57.944    28.789    0b1111    20190612T101101354388
   10      -0.3862      0.00        0.00    0.007687     0.000     0.000    50.244    28.789    0b1111    20190612T101102312488
    0      -0.0000      0.00        0.00    0.002000     0.000     0.000    -0.000    28.789    0b1111    20190612T101103269947
