Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7650      0.00        0.00    0.071187     0.000     0.000    66.936    24.128    0b1111    20190606T141627356215
  120      -4.4225      0.00        0.00    0.066125     0.000     0.000    66.881    24.128    0b1111    20190606T141628314741
  110      -4.0536      0.37        1.25    0.060688     0.000     0.000    66.795    24.160    0b1111    20190606T141629274052
  100      -3.6850      0.00        0.00    0.055250     0.000     0.000    66.697    24.160    0b1111    20190606T141630243593
   90      -3.3163      0.00        0.00    0.049812     0.000     0.000    66.575    24.192    0b1111    20190606T141631215567
   80      -2.9475      0.00        0.00    0.044406     0.031     0.063    66.376    24.192    0b1111    20190606T141632186418
   70      -2.5787      0.00        0.00    0.038987     0.025     0.063    66.143    24.160    0b1111    20190606T141633156394
   60      -2.2075      0.00        0.00    0.033531     0.031     0.063    65.834    24.192    0b1111    20190606T141634116630
   50      -1.8388      0.00        0.00    0.028125     0.000     0.000    65.378    24.192    0b1111    20190606T141635077341
   40      -1.4700      0.00        0.00    0.022687     0.000     0.000    64.793    24.223    0b1111    20190606T141636038899
   30      -1.1015      0.50        1.25    0.017275     0.031     0.063    63.763    24.192    0b1111    20190606T141636996835
   20      -0.7335      0.50        1.25    0.011887     0.025     0.063    61.703    24.192    0b1111    20190606T141637956178
   10      -0.3649      0.37        1.25    0.006494     0.019     0.063    56.189    24.192    0b1111    20190606T141638915056
    0      -0.0000      0.00        0.00    0.001063     0.000     0.000    -0.000    24.223    0b1111    20190606T141639874270
