Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7773      0.50        1.25    0.079000     0.000     0.000    60.472    23.526    0b1111    20191209T135134047170
  120      -4.5213      0.00        0.00    0.075250     0.000     0.000    60.083    23.557    0b1111    20191209T135135003002
  110      -4.1437      0.00        0.00    0.069750     0.000     0.000    59.409    23.557    0b1111    20191209T135135963488
  100      -3.7675      0.00        0.00    0.064250     0.000     0.000    58.638    23.557    0b1111    20191209T135136918592
   90      -3.3913      0.00        0.00    0.058750     0.000     0.000    57.723    23.557    0b1111    20191209T135137877331
   80      -3.0145      0.61        1.25    0.053250     0.000     0.000    56.610    23.557    0b1111    20191209T135138832703
   70      -2.6375      0.00        0.00    0.047750     0.000     0.000    55.236    23.557    0b1111    20191209T135139792507
   60      -2.2579      0.57        1.25    0.042206     0.029     0.062    53.496    23.557    0b1111    20191209T135140751304
   50      -1.8813      0.00        0.00    0.036731     0.029     0.063    51.217    23.589    0b1111    20191209T135141707344
   40      -1.5041      0.57        1.25    0.031250     0.000     0.000    48.132    23.557    0b1111    20191209T135142662089
   30      -1.1275      0.00        0.00    0.025750     0.000     0.000    43.786    23.589    0b1111    20191209T135143619826
   20      -0.7512      0.00        0.00    0.020306     0.019     0.063    36.996    23.589    0b1111    20191209T135144578102
   10      -0.3750      0.00        0.00    0.014813     0.000     0.000    25.316    23.621    0b1111    20191209T135145539456
    0      -0.0000      0.00        0.00    0.009312     0.000     0.000    -0.000    23.589    0b1111    20191209T135146496439
