Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7375      0.00        0.00    0.079113     0.025     0.062    59.883    26.094    0b1001    20190605T153449915001
  120      -4.4850      0.00        0.00    0.074812     0.000     0.000    59.950    26.094    0b1001    20190605T153450871881
  110      -4.1100      0.00        0.00    0.068562     0.000     0.000    59.945    26.094    0b1001    20190605T153451827649
  100      -3.7362      0.00        0.00    0.062250     0.000     0.000    60.020    26.094    0b1001    20190605T153452785542
   90      -3.3625      0.00        0.00    0.056000     0.000     0.000    60.045    26.094    0b1001    20190605T153453745690
   80      -2.9888      0.00        0.00    0.049688     0.000     0.000    60.151    26.094    0b1001    20190605T153454705801
   70      -2.6138      0.00        0.00    0.043438     0.000     0.000    60.173    26.126    0b1001    20190605T153455662317
   60      -2.2375      0.00        0.00    0.037125     0.000     0.000    60.269    26.094    0b1001    20190605T153456618889
   50      -1.8638      0.00        0.00    0.030812     0.000     0.000    60.487    26.094    0b1001    20190605T153457577497
   40      -1.4887      0.00        0.00    0.024550     0.025     0.063    60.642    26.126    0b1001    20190605T153458536739
   30      -1.1150      0.00        0.00    0.018250     0.000     0.000    61.096    26.094    0b1001    20190605T153459495341
   20      -0.7412      0.00        0.00    0.012031     0.031     0.063    61.610    26.126    0b1001    20190605T153500452463
   10      -0.3675      0.00        0.00    0.005750     0.000     0.000    63.913    26.126    0b1001    20190605T153501413071
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    26.126    0b1001    20190605T153502374928
