Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7400      0.00        0.00    0.070812     0.000     0.000    66.937    24.826     0b111    20190529T135151095780
  120      -4.5575      0.00        0.00    0.068281     0.031     0.062    66.746    24.857     0b111    20190529T135152054439
  110      -4.1763      0.00        0.00    0.063000     0.000     0.000    66.290    24.826     0b111    20190529T135153011668
  100      -3.7971      0.57        1.25    0.057769     0.029     0.063    65.730    24.857     0b111    20190529T135153968644
   90      -3.4178      0.50        1.25    0.052556     0.019     0.062    65.030    24.857     0b111    20190529T135154927258
   80      -3.0381      0.63        1.25    0.047312     0.000     0.000    64.214    24.889     0b111    20190529T135155886014
   70      -2.6588      0.00        0.00    0.042063     0.000     0.000    63.210    24.889     0b111    20190529T135156842098
   60      -2.2763      0.00        0.00    0.036806     0.019     0.063    61.844    24.857     0b111    20190529T135157806978
   50      -1.8965      0.50        1.25    0.031563     0.000     0.000    60.087    24.857     0b111    20190529T135158768165
   40      -1.5175      0.00        0.00    0.026350     0.031     0.063    57.590    24.857     0b111    20190529T135159725666
   30      -1.1384      0.57        1.25    0.021125     0.000     0.000    53.888    24.857     0b111    20190529T135200687045
   20      -0.7588      0.00        0.00    0.015937     0.000     0.000    47.608    24.857     0b111    20190529T135201646035
   10      -0.3800      0.00        0.00    0.010706     0.029     0.063    35.493    24.857     0b111    20190529T135202604137
    0      -0.0000      0.00        0.00    0.005500     0.000     0.000    -0.000    24.857     0b111    20190529T135203562089
