Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7904      0.57        1.25    0.091950     0.025     0.062    52.098    24.984    0b1001    20181016T145826254509
  120      -4.7355      0.61        1.25    0.091000     0.000     0.000    52.038    24.984    0b1001    20181016T145827213130
  110      -4.3413      0.00        0.00    0.084250     0.000     0.000    51.528    24.984    0b1001    20181016T145828168342
  100      -3.9463      0.00        0.00    0.077562     0.000     0.000    50.878    24.984    0b1001    20181016T145829123831
   90      -3.5524      0.38        1.25    0.070875     0.000     0.000    50.122    24.984    0b1001    20181016T145830080223
   80      -3.1575      0.00        0.00    0.064212     0.031     0.063    49.173    24.984    0b1001    20181016T145831037429
   70      -2.7638      0.00        0.00    0.057563     0.000     0.000    48.013    24.984    0b1001    20181016T145831992293
   60      -2.3672      0.50        1.25    0.050812     0.000     0.000    46.588    24.984    0b1001    20181016T145832947049
   50      -1.9725      0.00        0.00    0.044187     0.000     0.000    44.639    24.984    0b1001    20181016T145833902621
   40      -1.5787      0.00        0.00    0.037506     0.019     0.063    42.093    25.016    0b1001    20181016T145834859145
   30      -1.1850      0.00        0.00    0.030875     0.000     0.000    38.381    24.984    0b1001    20181016T145835815219
   20      -0.7911      0.37        1.25    0.024250     0.000     0.000    32.624    24.984    0b1001    20181016T145836770212
   10      -0.3974      0.38        1.25    0.017619     0.019     0.062    22.554    24.984    0b1001    20181016T145837724936
    0      -0.0025      0.00        0.00    0.010938     0.000     0.000     0.229    24.984    0b1001    20181016T145838680585
