Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7750      0.00        0.00    0.066063     0.000     0.000    72.280    24.731    0b1111    20181030T162407585682
  120      -4.5350      0.00        0.00    0.062500     0.000     0.000    72.560    24.731    0b1111    20181030T162408543778
  110      -4.1562      0.00        0.00    0.056837     0.031     0.062    73.125    24.699    0b1111    20181030T162409502266
  100      -3.7779      0.57        1.25    0.051187     0.000     0.000    73.805    24.731    0b1111    20181030T162410457349
   90      -3.4002      0.50        1.25    0.045562     0.000     0.000    74.628    24.731    0b1111    20181030T162411414697
   80      -3.0225      0.00        0.00    0.039938     0.000     0.000    75.681    24.762    0b1111    20181030T162412371933
   70      -2.6438      0.00        0.00    0.034313     0.000     0.000    77.049    24.731    0b1111    20181030T162413329207
   60      -2.2638      0.00        0.00    0.028681     0.019     0.062    78.928    24.762    0b1111    20181030T162414287981
   50      -1.8862      0.00        0.00    0.023062     0.000     0.000    81.789    24.762    0b1111    20181030T162415244174
   40      -1.5087      0.00        0.00    0.017437     0.000     0.000    86.523    24.762    0b1111    20181030T162416203287
   30      -1.1312      0.00        0.00    0.011813     0.000     0.000    95.767    24.762    0b1111    20181030T162417161789
   20      -0.7538      0.00        0.00    0.006250     0.000     0.000   120.600    24.762    0b1111    20181030T162418118841
   10      -0.3763      0.00        0.00    0.000669     0.029     0.062   562.617    24.731    0b1111    20181030T162419074328
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.762    0b1111    20181030T162420032185
