Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7735      0.50        1.25    0.073750     0.000     0.000    64.725    24.731    0b1001    20190531T163805291030
  120      -4.5475      0.00        0.00    0.069937     0.000     0.000    65.022    24.731    0b1001    20190531T163806248756
  110      -4.1675      0.00        0.00    0.063606     0.029     0.063    65.520    24.731    0b1001    20190531T163807209870
  100      -3.7888      0.00        0.00    0.057250     0.000     0.000    66.179    24.762    0b1001    20190531T163808169291
   90      -3.4101      0.37        1.25    0.050881     0.019     0.063    67.021    24.731    0b1001    20190531T163809128446
   80      -3.0312      0.00        0.00    0.044562     0.000     0.000    68.022    24.731    0b1001    20190531T163810087409
   70      -2.6525      0.00        0.00    0.038187     0.000     0.000    69.460    24.731    0b1001    20190531T163811047930
   60      -2.2713      0.00        0.00    0.031813     0.000     0.000    71.395    24.762    0b1001    20190531T163812010789
   50      -1.8925      0.00        0.00    0.025500     0.000     0.000    74.216    24.731    0b1001    20190531T163812970775
   40      -1.5137      0.00        0.00    0.019125     0.000     0.000    79.150    24.762    0b1001    20190531T163813929264
   30      -1.1363      0.00        0.00    0.012813     0.000     0.000    88.683    24.731    0b1001    20190531T163814888334
   20      -0.7575      0.00        0.00    0.006500     0.000     0.000   116.538    24.762    0b1001    20190531T163815848457
   10      -0.3800      0.00        0.00    0.000212     0.031     0.062  1788.235    24.762    0b1001    20190531T163816811169
    0      -0.0012      0.00        0.00    0.000000     0.000     0.000     1.000    24.762    0b1001    20190531T163817771694
