Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7399      0.37        1.25    0.075438     0.000     0.000    62.832    23.716    0b1001    20191209T165420364690
  120      -4.4324      0.37        1.25    0.070187     0.000     0.000    63.150    23.716    0b1001    20191209T165421322521
  110      -4.0616      0.57        1.25    0.063937     0.000     0.000    63.525    23.716    0b1001    20191209T165422281356
  100      -3.6928      0.50        1.25    0.057750     0.000     0.000    63.944    23.716    0b1001    20191209T165423243364
   90      -3.3240      0.50        1.25    0.051500     0.000     0.000    64.544    23.716    0b1001    20191209T165424201218
   80      -2.9550      0.00        0.00    0.045312     0.000     0.000    65.214    23.748    0b1001    20191209T165425160664
   70      -2.5859      0.57        1.25    0.039125     0.000     0.000    66.093    23.716    0b1001    20191209T165426116564
   60      -2.2138      0.00        0.00    0.032875     0.000     0.000    67.338    23.748    0b1001    20191209T165427074406
   50      -1.8450      0.00        0.00    0.026688     0.000     0.000    69.133    23.716    0b1001    20191209T165428031756
   40      -1.4750      0.00        0.00    0.020500     0.000     0.000    71.951    23.716    0b1001    20191209T165428988227
   30      -1.1062      0.00        0.00    0.014369     0.019     0.063    76.990    23.716    0b1001    20191209T165429945252
   20      -0.7362      0.00        0.00    0.008231     0.029     0.063    89.446    23.748    0b1001    20191209T165430903986
   10      -0.3675      0.00        0.00    0.002069     0.019     0.063   177.644    23.716    0b1001    20191209T165431867596
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.716    0b1001    20191209T165432823830
