Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8088      0.00        0.00    0.057625     0.000     0.000    83.449    27.394     0b111    20181008T180811596829
  120      -4.7250      0.00        0.00    0.056500     0.000     0.000    83.628    27.362     0b111    20181008T180812647833
  110      -4.3300      0.00        0.00    0.051162     0.031     0.063    84.632    27.394     0b111    20181008T180813697816
  100      -3.9363      0.00        0.00    0.045812     0.000     0.000    85.921    27.394     0b111    20181008T180814747022
   90      -3.5425      0.00        0.00    0.040500     0.000     0.000    87.469    27.362     0b111    20181008T180815798735
   80      -3.1488      0.00        0.00    0.035225     0.031     0.063    89.390    27.362     0b111    20181008T180816850003
   70      -2.7550      0.00        0.00    0.029931     0.019     0.062    92.044    27.362     0b111    20181008T180817901268
   60      -2.3599      0.37        1.25    0.024594     0.031     0.063    95.954    27.362     0b111    20181008T180818956132
   50      -1.9658      0.61        1.25    0.019300     0.025     0.063   101.852    27.362     0b111    20181008T180820015177
   40      -1.5725      0.00        0.00    0.014000     0.000     0.000   112.321    27.362     0b111    20181008T180821075320
   30      -1.1800      0.00        0.00    0.008750     0.000     0.000   134.857    27.330     0b111    20181008T180822136415
   20      -0.7850      0.00        0.00    0.003500     0.000     0.000   224.286    27.330     0b111    20181008T180823185508
   10      -0.3936      0.37        1.25    0.000000     0.000     0.000     1.000    27.330     0b111    20181008T180824235992
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    27.330     0b111    20181008T180825286006
