Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7710      0.50        1.25    0.078000     0.000     0.000    61.167    24.065    0b1001    20190531T180434161415
  120      -4.6538      0.00        0.00    0.075938     0.000     0.000    61.284    24.096    0b1001    20190531T180435126729
  110      -4.2650      0.00        0.00    0.069375     0.000     0.000    61.477    24.065    0b1001    20190531T180436093601
  100      -3.8762      0.00        0.00    0.062856     0.029     0.062    61.668    24.065    0b1001    20190531T180437054215
   90      -3.4894      0.63        1.25    0.056319     0.019     0.062    61.958    24.096    0b1001    20190531T180438012074
   80      -3.1013      0.00        0.00    0.049812     0.000     0.000    62.258    24.096    0b1001    20190531T180438969421
   70      -2.7138      0.00        0.00    0.043344     0.031     0.063    62.610    24.128    0b1001    20190531T180439932276
   60      -2.3229      0.57        1.25    0.036813     0.000     0.000    63.100    24.096    0b1001    20190531T180440895633
   50      -1.9350      0.00        0.00    0.030325     0.025     0.063    63.809    24.096    0b1001    20190531T180441857611
   40      -1.5475      0.00        0.00    0.023875     0.000     0.000    64.817    24.096    0b1001    20190531T180442817916
   30      -1.1600      0.00        0.00    0.017437     0.000     0.000    66.523    24.096    0b1001    20190531T180443779931
   20      -0.7718      0.61        1.25    0.011012     0.025     0.063    70.079    24.096    0b1001    20190531T180444743717
   10      -0.3850      0.00        0.00    0.004562     0.000     0.000    84.384    24.096    0b1001    20190531T180445708005
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.128    0b1001    20190531T180446669522
