Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7450      0.00        0.00    0.085450     0.025     0.062    55.530    24.192    0b1001    20190531T180420108741
  120      -4.5561      0.38        1.25    0.082187     0.000     0.000    55.436    24.160    0b1001    20190531T180421065978
  110      -4.1749      0.37        1.25    0.075650     0.031     0.062    55.187    24.223    0b1001    20190531T180422024672
  100      -3.7944      0.62        1.25    0.069187     0.000     0.000    54.842    24.192    0b1001    20190531T180422980556
   90      -3.4150      0.00        0.00    0.062687     0.000     0.000    54.477    24.223    0b1001    20190531T180423945411
   80      -3.0350      0.00        0.00    0.056188     0.000     0.000    54.016    24.192    0b1001    20190531T180424911730
   70      -2.6543      0.61        1.25    0.049750     0.000     0.000    53.352    24.192    0b1001    20190531T180425875806
   60      -2.2725      0.00        0.00    0.043250     0.000     0.000    52.543    24.192    0b1001    20190531T180426837832
   50      -1.8925      0.00        0.00    0.036750     0.000     0.000    51.497    24.223    0b1001    20190531T180427796858
   40      -1.5125      0.00        0.00    0.030313     0.000     0.000    49.897    24.223    0b1001    20190531T180428756111
   30      -1.1325      0.00        0.00    0.023813     0.000     0.000    47.559    24.192    0b1001    20190531T180429713854
   20      -0.7536      0.37        1.25    0.017400     0.031     0.063    43.312    24.192    0b1001    20190531T180430679019
   10      -0.3738      0.00        0.00    0.010938     0.000     0.000    34.171    24.223    0b1001    20190531T180431645953
    0      -0.0000      0.00        0.00    0.004494     0.019     0.063    -0.000    24.192    0b1001    20190531T180432613806
