Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7565      0.50        1.25    0.059187     0.000     0.000    80.363    24.033    0b1111    20190619T125116966472
  120      -4.6669      0.63        1.25    0.057819     0.019     0.062    80.716    24.033    0b1111    20190619T125117933365
  110      -4.2762      0.00        0.00    0.052012     0.025     0.062    82.216    24.033    0b1111    20190619T125118898975
  100      -3.8862      0.00        0.00    0.046194     0.019     0.062    84.129    24.033    0b1111    20190619T125119860593
   90      -3.4962      0.00        0.00    0.040419     0.029     0.063    86.501    24.033    0b1111    20190619T125120824691
   80      -3.1062      0.00        0.00    0.034606     0.029     0.063    89.760    24.001    0b1111    20190619T125121788806
   70      -2.7162      0.00        0.00    0.028813     0.000     0.000    94.273    24.033    0b1111    20190619T125122755430
   60      -2.3247      0.50        1.25    0.023000     0.000     0.000   101.076    24.033    0b1111    20190619T125123719657
   50      -1.9350      0.00        0.00    0.017250     0.000     0.000   112.174    24.001    0b1111    20190619T125124685842
   40      -1.5463      0.00        0.00    0.011444     0.019     0.063   135.117    24.033    0b1111    20190619T125125651205
   30      -1.1575      0.00        0.00    0.005687     0.000     0.000   203.516    24.065    0b1111    20190619T125126620872
   20      -0.7682      0.61        1.25    0.000050     0.025     0.062 15365.000    24.065    0b1111    20190619T125127584080
   10      -0.3800      0.00        0.00    0.000000     0.000     0.000     1.000    24.065    0b1111    20190619T125128547348
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.033    0b1111    20190619T125129510551
