Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7750      0.00        0.00    0.053812     0.000     0.000    88.734    24.699       0b0    20190529T125712975649
  120      -4.5396      0.57        1.25    0.051312     0.000     0.000    88.470    24.699       0b0    20190529T125713935874
  110      -4.1600      0.00        0.00    0.047375     0.000     0.000    87.810    24.731       0b0    20190529T125714895586
  100      -3.7824      0.38        1.25    0.043419     0.029     0.063    87.114    24.699       0b0    20190529T125715855483
   90      -3.4037      0.00        0.00    0.039438     0.000     0.000    86.307    24.699       0b0    20190529T125716816205
   80      -3.0254      0.57        1.25    0.035500     0.000     0.000    85.222    24.699       0b0    20190529T125717775850
   70      -2.6473      0.50        1.25    0.031537     0.031     0.063    83.940    24.667       0b0    20190529T125718744922
   60      -2.2659      0.57        1.25    0.027562     0.000     0.000    82.209    24.699       0b0    20190529T125719705769
   50      -1.8870      0.61        1.25    0.023600     0.031     0.063    79.958    24.699       0b0    20190529T125720663272
   40      -1.5086      0.37        1.25    0.019625     0.000     0.000    76.873    24.667       0b0    20190529T125721623755
   30      -1.1300      0.00        0.00    0.015687     0.000     0.000    72.032    24.699       0b0    20190529T125722583619
   20      -0.7512      0.00        0.00    0.011769     0.029     0.063    63.834    24.699       0b0    20190529T125723546945
   10      -0.3726      0.38        1.25    0.007812     0.000     0.000    47.696    24.699       0b0    20190529T125724512486
    0      -0.0000      0.00        0.00    0.003875     0.000     0.000    -0.000    24.667       0b0    20190529T125725479685
