Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8100      0.00        0.00    0.051125     0.000     0.000    94.083    24.001       0b0    20190528T114826859258
  120      -4.7050      0.00        0.00    0.050056     0.019     0.062    93.994    24.001       0b0    20190528T114827816579
  110      -4.3125      0.00        0.00    0.046000     0.000     0.000    93.750    23.938       0b0    20190528T114828775850
  100      -3.9200      0.00        0.00    0.041938     0.000     0.000    93.472    23.970       0b0    20190528T114829732717
   90      -3.5286      0.38        1.25    0.037875     0.000     0.000    93.165    23.938       0b0    20190528T114830690573
   80      -3.1362      0.00        0.00    0.033813     0.000     0.000    92.754    23.970       0b0    20190528T114831649057
   70      -2.7437      0.00        0.00    0.029750     0.000     0.000    92.227    23.938       0b0    20190528T114832609157
   60      -2.3500      0.00        0.00    0.025625     0.000     0.000    91.707    23.970       0b0    20190528T114833570518
   50      -1.9580      0.61        1.25    0.021588     0.031     0.062    90.701    23.938       0b0    20190528T114834527641
   40      -1.5663      0.00        0.00    0.017525     0.031     0.063    89.372    23.938       0b0    20190528T114835484738
   30      -1.1750      0.00        0.00    0.013463     0.031     0.063    87.279    23.970       0b0    20190528T114836445070
   20      -0.7838      0.00        0.00    0.009437     0.000     0.000    83.046    23.938       0b0    20190528T114837402863
   10      -0.3925      0.00        0.00    0.005375     0.000     0.000    73.023    23.938       0b0    20190528T114838361300
    0      -0.0000      0.00        0.00    0.001300     0.025     0.062    -0.000    23.938       0b0    20190528T114839320063
