Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7613      0.00        0.00    0.063750     0.000     0.000    74.686    26.886     0b111    20181030T140629860578
  120      -4.4724      0.37        1.25    0.059750     0.000     0.000    74.851    26.855     0b111    20181030T140630819805
  110      -4.0988      0.00        0.00    0.054625     0.000     0.000    75.034    26.855     0b111    20181030T140631777665
  100      -3.7263      0.00        0.00    0.049481     0.029     0.063    75.306    26.855     0b111    20181030T140632733038
   90      -3.3538      0.00        0.00    0.044375     0.000     0.000    75.577    26.855     0b111    20181030T140633687420
   80      -2.9812      0.00        0.00    0.039250     0.000     0.000    75.955    26.791     0b111    20181030T140634643614
   70      -2.6086      0.38        1.25    0.034125     0.000     0.000    76.443    26.791     0b111    20181030T140635598975
   60      -2.2338      0.00        0.00    0.029000     0.000     0.000    77.026    26.791     0b111    20181030T140636552837
   50      -1.8612      0.00        0.00    0.023875     0.000     0.000    77.958    26.791     0b111    20181030T140637508087
   40      -1.4887      0.00        0.00    0.018794     0.029     0.063    79.215    26.760     0b111    20181030T140638467427
   30      -1.1163      0.00        0.00    0.013688     0.000     0.000    81.553    26.728     0b111    20181030T140639424414
   20      -0.7438      0.00        0.00    0.008631     0.019     0.063    86.169    26.760     0b111    20181030T140640381041
   10      -0.3712      0.00        0.00    0.003563     0.000     0.000   104.211    26.728     0b111    20181030T140641335171
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    26.696     0b111    20181030T140642290115
