Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7794      0.62        1.25    0.053062     0.000     0.000    90.071    24.572       0b0    20190412T162333979442
  120      -4.6584      0.57        1.25    0.051781     0.031     0.063    89.963    24.540       0b0    20190412T162334935504
  110      -4.2687      0.00        0.00    0.047688     0.000     0.000    89.515    24.572       0b0    20190412T162335890040
  100      -3.8800      0.00        0.00    0.043575     0.025     0.063    89.042    24.572       0b0    20190412T162336849156
   90      -3.4925      0.00        0.00    0.039500     0.000     0.000    88.418    24.572       0b0    20190412T162337804332
   80      -3.1038      0.00        0.00    0.035400     0.031     0.062    87.677    24.572       0b0    20190412T162338759318
   70      -2.7150      0.00        0.00    0.031313     0.000     0.000    86.707    24.540       0b0    20190412T162339713675
   60      -2.3250      0.00        0.00    0.027188     0.000     0.000    85.517    24.572       0b0    20190412T162340669827
   50      -1.9363      0.00        0.00    0.023125     0.000     0.000    83.730    24.572       0b0    20190412T162341625897
   40      -1.5488      0.00        0.00    0.019038     0.031     0.063    81.353    24.572       0b0    20190412T162342581383
   30      -1.1613      0.00        0.00    0.014938     0.000     0.000    77.741    24.540       0b0    20190412T162343535397
   20      -0.7725      0.00        0.00    0.010912     0.031     0.063    70.790    24.572       0b0    20190412T162344490889
   10      -0.3850      0.00        0.00    0.006813     0.000     0.000    56.514    24.540       0b0    20190412T162345445002
    0      -0.0000      0.00        0.00    0.002750     0.000     0.000    -0.000    24.572       0b0    20190412T162346400695
