Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7613      0.00        0.00    0.067450     0.025     0.062    70.589    31.801     0b111    20190611T164217320925
  120      -4.6650      0.00        0.00    0.066125     0.000     0.000    70.548    31.801     0b111    20190611T164218280940
  110      -4.2750      0.00        0.00    0.060800     0.025     0.063    70.312    31.801     0b111    20190611T164219250917
  100      -3.8862      0.00        0.00    0.055456     0.029     0.063    70.078    31.801     0b111    20190611T164220223664
   90      -3.4988      0.00        0.00    0.050125     0.000     0.000    69.800    31.801     0b111    20190611T164221184083
   80      -3.1100      0.00        0.00    0.044812     0.000     0.000    69.400    31.833     0b111    20190611T164222150888
   70      -2.7213      0.00        0.00    0.039500     0.000     0.000    68.892    31.833     0b111    20190611T164223121189
   60      -2.3300      0.00        0.00    0.034125     0.000     0.000    68.278    31.801     0b111    20190611T164224090327
   50      -1.9410      0.50        1.25    0.028813     0.000     0.000    67.367    31.801     0b111    20190611T164225056589
   40      -1.5512      0.00        0.00    0.023500     0.000     0.000    66.011    31.833     0b111    20190611T164226016547
   30      -1.1625      0.00        0.00    0.018187     0.000     0.000    63.918    31.833     0b111    20190611T164226975884
   20      -0.7731      0.63        1.25    0.012875     0.000     0.000    60.049    31.801     0b111    20190611T164227933744
   10      -0.3838      0.00        0.00    0.007562     0.000     0.000    50.744    31.769     0b111    20190611T164228893000
    0      -0.0000      0.00        0.00    0.002237     0.025     0.062    -0.000    31.833     0b111    20190611T164229852204
