Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7825      0.00        0.00    0.073488     0.025     0.062    65.079    23.811    0b1001    20190626T124713185792
  120      -4.5065      0.50        1.25    0.068812     0.000     0.000    65.490    23.843    0b1001    20190626T124714152312
  110      -4.1300      0.00        0.00    0.062500     0.000     0.000    66.080    23.874    0b1001    20190626T124715119939
  100      -3.7539      0.37        1.25    0.056188     0.000     0.000    66.810    23.874    0b1001    20190626T124716081999
   90      -3.3788      0.00        0.00    0.049875     0.000     0.000    67.744    23.843    0b1001    20190626T124717047145
   80      -3.0026      0.38        1.25    0.043588     0.031     0.063    68.887    23.874    0b1001    20190626T124718006572
   70      -2.6275      0.00        0.00    0.037312     0.000     0.000    70.419    23.874    0b1001    20190626T124718973226
   60      -2.2488      0.00        0.00    0.031000     0.000     0.000    72.540    23.874    0b1001    20190626T124719935836
   50      -1.8738      0.00        0.00    0.024688     0.000     0.000    75.899    23.874    0b1001    20190626T124720904471
   40      -1.4987      0.00        0.00    0.018437     0.000     0.000    81.288    23.874    0b1001    20190626T124721873191
   30      -1.1237      0.00        0.00    0.012175     0.025     0.063    92.300    23.874    0b1001    20190626T124722844027
   20      -0.7488      0.00        0.00    0.005937     0.000     0.000   126.105    23.874    0b1001    20190626T124723808398
   10      -0.3739      0.37        1.25    0.000000     0.000     0.000     1.000    23.874    0b1001    20190626T124724772004
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.874    0b1001    20190626T124725736609
