Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7750      0.00        0.00    0.036825     0.025     0.063   129.667    24.382       0b0    20190603T180002382532
  120      -4.6550      0.00        0.00    0.035563     0.000     0.000   130.896    24.382       0b0    20190603T180003344427
  110      -4.2666      0.57        1.25    0.031563     0.000     0.000   135.180    24.350       0b0    20190603T180004305149
  100      -3.8798      0.50        1.25    0.027562     0.000     0.000   140.762    24.350       0b0    20190603T180005264607
   90      -3.4925      0.00        0.00    0.023562     0.000     0.000   148.223    24.350       0b0    20190603T180006234335
   80      -3.1050      0.00        0.00    0.019563     0.000     0.000   158.722    24.350       0b0    20190603T180007196101
   70      -2.7166      0.57        1.25    0.015594     0.031     0.062   174.212    24.318       0b0    20190603T180008156336
   60      -2.3263      0.00        0.00    0.011563     0.000     0.000   201.189    24.350       0b0    20190603T180009115341
   50      -1.9375      0.00        0.00    0.007569     0.019     0.063   255.987    24.350       0b0    20190603T180010074558
   40      -1.5489      0.37        1.25    0.003606     0.029     0.062   429.497    24.350       0b0    20190603T180011034920
   30      -1.1606      0.63        1.25    0.000000     0.000     0.000     1.000    24.350       0b0    20190603T180011994147
   20      -0.7713      0.00        0.00    0.000000     0.000     0.000     1.000    24.350       0b0    20190603T180012951599
   10      -0.3825      0.00        0.00    0.000000     0.000     0.000     1.000    24.350       0b0    20190603T180013911600
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.350       0b0    20190603T180014868241
