Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7670      0.61        1.25    0.070625     0.000     0.000    67.497    26.379    0b1001    20190613T153639651215
  120      -4.5828      0.50        1.25    0.067438     0.000     0.000    67.956    26.411    0b1001    20190613T153640623317
  110      -4.2000      0.00        0.00    0.060875     0.000     0.000    68.994    26.411    0b1001    20190613T153641595751
  100      -3.8188      0.00        0.00    0.054319     0.019     0.063    70.303    26.411    0b1001    20190613T153642564738
   90      -3.4375      0.00        0.00    0.047806     0.019     0.063    71.905    26.411    0b1001    20190613T153643527751
   80      -3.0551      0.37        1.25    0.041250     0.000     0.000    74.064    26.411    0b1001    20190613T153644487861
   70      -2.6736      0.38        1.25    0.034694     0.019     0.063    77.064    26.411    0b1001    20190613T153645444819
   60      -2.2887      0.00        0.00    0.028125     0.000     0.000    81.378    26.411    0b1001    20190613T153646402906
   50      -1.9064      0.37        1.25    0.021619     0.019     0.062    88.182    26.411    0b1001    20190613T153647360422
   40      -1.5250      0.00        0.00    0.015063     0.000     0.000   101.245    26.411    0b1001    20190613T153648322669
   30      -1.1438      0.00        0.00    0.008544     0.029     0.063   133.870    26.443    0b1001    20190613T153649290964
   20      -0.7613      0.00        0.00    0.002063     0.000     0.000   369.091    26.443    0b1001    20190613T153650258477
   10      -0.3800      0.00        0.00    0.000000     0.000     0.000     1.000    26.443    0b1001    20190613T153651226493
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    26.443    0b1001    20190613T153652197961
