Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7774      0.37        1.25    0.086238     0.025     0.063    55.398    30.818    0b1001    20190611T182733146670
  120      -4.6763      0.00        0.00    0.084500     0.000     0.000    55.340    30.850    0b1001    20190611T182734119282
  110      -4.2851      0.37        1.25    0.077875     0.000     0.000    55.026    30.818    0b1001    20190611T182735090137
  100      -3.8950      0.00        0.00    0.071250     0.000     0.000    54.667    30.818    0b1001    20190611T182736056763
   90      -3.5063      0.00        0.00    0.064625     0.000     0.000    54.255    30.850    0b1001    20190611T182737028109
   80      -3.1163      0.00        0.00    0.058038     0.031     0.063    53.694    30.818    0b1001    20190611T182737997579
   70      -2.7262      0.00        0.00    0.051438     0.000     0.000    53.001    30.850    0b1001    20190611T182738966179
   60      -2.3345      0.61        1.25    0.044812     0.000     0.000    52.095    30.850    0b1001    20190611T182739935798
   50      -1.9450      0.00        0.00    0.038219     0.031     0.063    50.891    30.850    0b1001    20190611T182740900147
   40      -1.5563      0.00        0.00    0.031625     0.000     0.000    49.209    30.850    0b1001    20190611T182741859242
   30      -1.1663      0.00        0.00    0.025062     0.000     0.000    46.534    30.881    0b1001    20190611T182742819201
   20      -0.7774      0.37        1.25    0.018563     0.000     0.000    41.879    30.850    0b1001    20190611T182743776685
   10      -0.3887      0.00        0.00    0.011987     0.025     0.063    32.430    30.850    0b1001    20190611T182744732187
    0      -0.0000      0.00        0.00    0.005425     0.025     0.063    -0.000    30.850    0b1001    20190611T182745686288
