Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7900      0.00        0.00    0.054500     0.000     0.000    87.890    23.209     0b111    20181011T142512670417
  120      -4.6200      0.00        0.00    0.052137     0.025     0.063    88.612    23.240     0b111    20181011T142513720508
  110      -4.2350      0.00        0.00    0.046938     0.000     0.000    90.226    23.209     0b111    20181011T142514771213
  100      -3.8500      0.00        0.00    0.041687     0.000     0.000    92.354    23.272     0b111    20181011T142515821364
   90      -3.4662      0.00        0.00    0.036481     0.029     0.063    95.015    23.240     0b111    20181011T142516870662
   80      -3.0813      0.00        0.00    0.031250     0.000     0.000    98.600    23.240     0b111    20181011T142517922567
   70      -2.6962      0.00        0.00    0.026050     0.025     0.062   103.503    23.272     0b111    20181011T142518974647
   60      -2.3092      0.61        1.25    0.020813     0.000     0.000   110.955    23.240     0b111    20181011T142520024311
   50      -1.9237      0.00        0.00    0.015563     0.000     0.000   123.614    23.240     0b111    20181011T142521074888
   40      -1.5388      0.00        0.00    0.010375     0.000     0.000   148.313    23.272     0b111    20181011T142522128502
   30      -1.1544      0.62        1.25    0.005137     0.025     0.063   224.696    23.240     0b111    20181011T142523180593
   20      -0.7687      0.00        0.00    0.000063     0.000     0.000 12300.000    23.272     0b111    20181011T142524230070
   10      -0.3838      0.00        0.00    0.000000     0.000     0.000     1.000    23.272     0b111    20181011T142525279559
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.272     0b111    20181011T142526333218
