Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7825      0.00        0.00    0.068312     0.000     0.000    70.009    24.699    0b1111    20190614T135842728049
  120      -4.7313      0.00        0.00    0.067562     0.000     0.000    70.028    24.731    0b1111    20190614T135843687896
  110      -4.3374      0.38        1.25    0.061694     0.019     0.063    70.305    24.731    0b1111    20190614T135844656534
  100      -3.9425      0.00        0.00    0.055875     0.000     0.000    70.559    24.731    0b1111    20190614T135845620251
   90      -3.5476      0.38        1.25    0.050044     0.029     0.062    70.890    24.731    0b1111    20190614T135846586358
   80      -3.1531      0.63        1.25    0.044187     0.000     0.000    71.358    24.731    0b1111    20190614T135847547795
   70      -2.7575      0.00        0.00    0.038350     0.031     0.063    71.904    24.731    0b1111    20190614T135848508905
   60      -2.3612      0.00        0.00    0.032475     0.031     0.063    72.710    24.762    0b1111    20190614T135849471426
   50      -1.9675      0.00        0.00    0.026675     0.025     0.063    73.758    24.731    0b1111    20190614T135850436890
   40      -1.5738      0.00        0.00    0.020844     0.031     0.062    75.502    24.762    0b1111    20190614T135851400768
   30      -1.1806      0.63        1.25    0.015006     0.019     0.063    78.676    24.762    0b1111    20190614T135852365845
   20      -0.7863      0.00        0.00    0.009250     0.000     0.000    85.000    24.762    0b1111    20190614T135853328994
   10      -0.3925      0.00        0.00    0.003438     0.000     0.000   114.182    24.762    0b1111    20190614T135854291855
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.762    0b1111    20190614T135855257970
