Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7755      0.61        1.25    0.047563     0.000     0.000   100.405    24.445       0b0    20181015T114506902973
  120      -4.5225      0.00        0.00    0.044875     0.000     0.000   100.780    24.445       0b0    20181015T114507858087
  110      -4.1450      0.00        0.00    0.040875     0.000     0.000   101.407    24.445       0b0    20181015T114508814431
  100      -3.7686      0.38        1.25    0.036875     0.000     0.000   102.200    24.445       0b0    20181015T114509771168
   90      -3.3925      0.00        0.00    0.032875     0.000     0.000   103.194    24.445       0b0    20181015T114510728191
   80      -3.0155      0.61        1.25    0.028925     0.025     0.062   104.252    24.445       0b0    20181015T114511682139
   70      -2.6388      0.00        0.00    0.024938     0.000     0.000   105.815    24.413       0b0    20181015T114512638536
   60      -2.2600      0.00        0.00    0.020938     0.000     0.000   107.940    24.413       0b0    20181015T114513594355
   50      -1.8836      0.37        1.25    0.016937     0.000     0.000   111.210    24.413       0b0    20181015T114514551462
   40      -1.5062      0.00        0.00    0.012987     0.025     0.063   115.977    24.445       0b0    20181015T114515505698
   30      -1.1300      0.00        0.00    0.009000     0.000     0.000   125.556    24.413       0b0    20181015T114516461683
   20      -0.7538      0.00        0.00    0.005062     0.000     0.000   148.889    24.445       0b0    20181015T114517418066
   10      -0.3775      0.00        0.00    0.001125     0.000     0.000   335.556    24.445       0b0    20181015T114518373901
    0      -0.0012      0.00        0.00    0.000000     0.000     0.000     1.000    24.413       0b0    20181015T114519330298
