Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7539      0.37        1.25    0.065313     0.000     0.000    72.787    23.462     0b111    20190416T110421213641
  120      -4.5850      0.00        0.00    0.063000     0.000     0.000    72.778    23.462     0b111    20190416T110422169354
  110      -4.2020      0.61        1.25    0.057750     0.000     0.000    72.762    23.494     0b111    20190416T110423125711
  100      -3.8200      0.00        0.00    0.052500     0.000     0.000    72.762    23.494     0b111    20190416T110424083398
   90      -3.4376      0.38        1.25    0.047238     0.025     0.063    72.773    23.494     0b111    20190416T110425040679
   80      -3.0551      0.37        1.25    0.041987     0.025     0.062    72.763    23.526     0b111    20190416T110425995544
   70      -2.6725      0.00        0.00    0.036744     0.019     0.063    72.733    23.494     0b111    20190416T110426951744
   60      -2.2883      0.61        1.25    0.031438     0.000     0.000    72.787    23.494     0b111    20190416T110427909159
   50      -1.9060      0.50        1.25    0.026200     0.025     0.063    72.748    23.526     0b111    20190416T110428868079
   40      -1.5234      0.57        1.25    0.020969     0.031     0.062    72.650    23.526     0b111    20190416T110429825817
   30      -1.1412      0.00        0.00    0.015731     0.029     0.063    72.547    23.526     0b111    20190416T110430783048
   20      -0.7588      0.00        0.00    0.010537     0.031     0.063    72.005    23.526     0b111    20190416T110431741422
   10      -0.3763      0.00        0.00    0.005306     0.019     0.063    70.907    23.526     0b111    20190416T110432698290
    0      -0.0000      0.00        0.00    0.000063     0.000     0.000    -0.000    23.557     0b111    20190416T110433654629
