Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7850      0.00        0.00    0.048719     0.031     0.063    98.217    24.794       0b0    20190614T105137769095
  120      -4.6213      0.00        0.00    0.046938     0.000     0.000    98.455    24.794       0b0    20190614T105138724506
  110      -4.2350      0.00        0.00    0.042875     0.000     0.000    98.776    24.794       0b0    20190614T105139682857
  100      -3.8498      0.50        1.25    0.038813     0.000     0.000    99.188    24.794       0b0    20190614T105140639877
   90      -3.4650      0.00        0.00    0.034719     0.031     0.063    99.802    24.762       0b0    20190614T105141596221
   80      -3.0800      0.00        0.00    0.030625     0.000     0.000   100.571    24.762       0b0    20190614T105142558280
   70      -2.6943      0.61        1.25    0.026562     0.000     0.000   101.431    24.762       0b0    20190614T105143515435
   60      -2.3066      0.57        1.25    0.022500     0.000     0.000   102.517    24.794       0b0    20190614T105144475028
   50      -1.9213      0.00        0.00    0.018419     0.029     0.063   104.309    24.762       0b0    20190614T105145430850
   40      -1.5363      0.00        0.00    0.014363     0.025     0.063   106.963    24.794       0b0    20190614T105146391303
   30      -1.1513      0.00        0.00    0.010281     0.031     0.063   111.976    24.762       0b0    20190614T105147351359
   20      -0.7661      0.37        1.25    0.006250     0.000     0.000   122.580    24.762       0b0    20190614T105148307593
   10      -0.3813      0.00        0.00    0.002188     0.000     0.000   174.286    24.762       0b0    20190614T105149261483
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.762       0b0    20190614T105150224326
