Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.8175      0.00        0.00    0.059044     0.029     0.063    81.592    24.255       0b0    20190417T101205139225
  120      -4.6639      0.37        1.25    0.057406     0.031     0.063    81.243    24.255       0b0    20190417T101206102667
  110      -4.2737      0.00        0.00    0.053375     0.000     0.000    80.070    24.255       0b0    20190417T101207060660
  100      -3.8838      0.00        0.00    0.049312     0.000     0.000    78.758    24.255       0b0    20190417T101208020532
   90      -3.4950      0.00        0.00    0.045250     0.000     0.000    77.238    24.255       0b0    20190417T101208983121
   80      -3.1062      0.00        0.00    0.041200     0.025     0.063    75.394    24.255       0b0    20190417T101209947481
   70      -2.7162      0.00        0.00    0.037187     0.000     0.000    73.042    24.255       0b0    20190417T101210911051
   60      -2.3237      0.00        0.00    0.033094     0.031     0.063    70.217    24.223       0b0    20190417T101211874447
   50      -1.9350      0.00        0.00    0.029062     0.000     0.000    66.581    24.255       0b0    20190417T101212840433
   40      -1.5465      0.50        1.25    0.025037     0.031     0.062    61.767    24.223       0b0    20190417T101213804665
   30      -1.1579      0.57        1.25    0.021000     0.000     0.000    55.137    24.223       0b0    20190417T101214770024
   20      -0.7700      0.00        0.00    0.017000     0.000     0.000    45.294    24.223       0b0    20190417T101215734417
   10      -0.3813      0.00        0.00    0.012975     0.031     0.063    29.383    24.255       0b0    20190417T101216700867
    0      -0.0000      0.00        0.00    0.008937     0.000     0.000    -0.000    24.223       0b0    20190417T101217664486
