Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7875      0.00        0.00    0.069562     0.000     0.000    68.823    24.033    0b1111    20190619T133010469365
  120      -4.6641      0.57        1.25    0.067750     0.000     0.000    68.843    24.033    0b1111    20190619T133011435071
  110      -4.2745      0.61        1.25    0.062063     0.000     0.000    68.874    24.033    0b1111    20190619T133012399304
  100      -3.8859      0.57        1.25    0.056375     0.000     0.000    68.929    24.065    0b1111    20190619T133013364039
   90      -3.4975      0.00        0.00    0.050687     0.000     0.000    69.001    24.065    0b1111    20190619T133014329138
   80      -3.1088      0.00        0.00    0.045050     0.025     0.063    69.007    24.033    0b1111    20190619T133015297912
   70      -2.7196      0.57        1.25    0.039375     0.000     0.000    69.070    24.065    0b1111    20190619T133016269894
   60      -2.3280      0.61        1.25    0.033687     0.000     0.000    69.106    24.065    0b1111    20190619T133017239142
   50      -1.9387      0.00        0.00    0.028000     0.000     0.000    69.241    24.065    0b1111    20190619T133018210501
   40      -1.5500      0.00        0.00    0.022375     0.000     0.000    69.274    24.065    0b1111    20190619T133019178557
   30      -1.1619      0.62        1.25    0.016706     0.029     0.063    69.547    24.065    0b1111    20190619T133020149335
   20      -0.7725      0.00        0.00    0.011125     0.000     0.000    69.438    24.065    0b1111    20190619T133021119066
   10      -0.3838      0.00        0.00    0.005481     0.029     0.063    70.011    24.065    0b1111    20190619T133022089553
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.065    0b1111    20190619T133023060071
