Vavg[V]      Itot[A]     Tboard[C]     Taux1[C]     Taux2[C]     LUstate              Timestamp
 2.25244     4.38417     23.17692      29.13760     28.78884    0b1111111111111111    20190531T174244040860
 2.25239     4.38417     23.17692      29.10590     28.78884    0b1111111111111111    20190531T174244460374
 2.25244     4.38167     23.17692      29.13760     28.78884    0b1111111111111111    20190531T174244878695
 2.25244     4.38250     23.17692      29.13760     28.82055    0b1111111111111111    20190531T174245296343
 2.25239     4.38500     23.17692      29.13760     28.78884    0b1111111111111111    20190531T174245715336
 2.25263     4.38500     23.68421      29.13760     28.82055    0b1111111111111111    20190531T174246133698
 2.25277     4.38250     25.01585      29.16931     28.85225    0b1111111111111111    20190531T174246552964
 2.25333     4.38583     26.44261      29.16931     28.78884    0b1111111111111111    20190531T174246973609
 2.25361     4.38583     27.80596      29.16931     28.85225    0b1111111111111111    20190531T174247393063
 2.25398     4.38750     29.32784      29.13760     28.85225    0b1111111111111111    20190531T174247811719
 2.25450     4.38667     30.81801      29.16931     28.85225    0b1111111111111111    20190531T174248232140
 2.25483     4.38750     32.37159      29.16931     28.85225    0b1111111111111111    20190531T174248652334
 2.25525     4.38833     33.76665      29.16931     28.85225    0b1111111111111111    20190531T174249072045
 2.25553     4.38833     35.32023      29.20101     28.88396    0b1111111111111111    20190531T174249490433
 2.25595     4.39083     36.68358      29.16931     28.88396    0b1111111111111111    20190531T174249908899
 2.25623     4.39000     37.88840      29.16931     28.88396    0b1111111111111111    20190531T174250327379
 2.25666     4.39083     39.22004      29.16931     28.91566    0b1111111111111111    20190531T174250747003
 2.25680     4.39083     40.42486      29.20101     28.91566    0b1111111111111111    20190531T174251166634
 2.25712     4.39250     41.53456      29.16931     28.91566    0b1111111111111111    20190531T174251586363
 2.25755     4.39250     42.61256      29.16931     28.91566    0b1111111111111111    20190531T174252005725
 2.25778     4.39250     43.65885      29.16931     28.88396    0b1111111111111111    20190531T174252425125
 2.25797     4.39417     44.67343      29.16931     28.91566    0b1111111111111111    20190531T174252842850
 2.25834     4.39333     45.71972      29.16931     28.91566    0b1111111111111111    20190531T174253260585
 2.25844     4.39417     46.76601      29.16931     28.94737    0b1111111111111111    20190531T174253681582
 2.25862     4.39583     47.59036      29.20101     28.94737    0b1111111111111111    20190531T174254101822
 2.25895     4.39667     48.57324      29.20101     28.94737    0b1111111111111111    20190531T174254523025
 2.25905     4.39667     49.42930      29.13760     28.94737    0b1111111111111111    20190531T174254941733
 2.25928     4.39833     50.25365      29.16931     28.94737    0b1111111111111111    20190531T174255361926
 2.25956     4.39833     51.04629      29.16931     28.94737    0b1111111111111111    20190531T174255781696
 2.25961     4.39750     51.80723      29.16931     28.97907    0b1111111111111111    20190531T174256201963
 2.25989     4.39750     52.59987      29.16931     28.94737    0b1111111111111111    20190531T174256621956
 2.26003     4.40000     53.42422      29.16931     28.97907    0b1111111111111111    20190531T174257040918
 2.26027     4.40083     54.02663      29.16931     28.97907    0b1111111111111111    20190531T174257458789
 2.26031     4.40083     54.69245      29.20101     28.94737    0b1111111111111111    20190531T174257877940
 2.26041     4.40167     55.19975      29.20101     28.97907    0b1111111111111111    20190531T174258298805
 2.26069     4.40083     55.77045      29.20101     28.97907    0b1111111111111111    20190531T174258717765
 2.26087     4.39917     56.34115      29.16931     28.94737    0b1111111111111111    20190531T174259137238
 2.26106     4.40083     57.00698      29.20101     28.97907    0b1111111111111111    20190531T174259557160
 2.26130     4.40167     57.70450      29.16931     28.97907    0b1111111111111111    20190531T174259977113
 2.26144     4.40250     58.27521      29.20101     28.97907    0b1111111111111111    20190531T174300396601
 2.26144     4.40250     58.68738      29.20101     28.97907    0b1111111111111111    20190531T174300815360
 2.26172     4.40083     58.84591      29.20101     28.97907    0b1111111111111111    20190531T174301233061
 2.26177     4.40167     59.09956      29.20101     29.01078    0b1111111111111111    20190531T174301653835
 2.26191     4.40333     59.48003      29.20101     28.97907    0b1111111111111111    20190531T174302073941
 2.26205     4.40250     59.86049      29.23272     29.01078    0b1111111111111111    20190531T174302494238
 2.26219     4.40333     60.24096      29.20101     29.01078    0b1111111111111111    20190531T174302914858
 2.26223     4.40417     60.55802      29.23272     28.97907    0b1111111111111111    20190531T174303335035
 2.26228     4.40333     60.87508      29.20101     28.97907    0b1111111111111111    20190531T174303754437
 2.26247     4.40500     61.16043      29.20101     29.01078    0b1111111111111111    20190531T174304174306
 2.26256     4.40583     61.44578      29.20101     28.97907    0b1111111111111111    20190531T174304593285
 2.26261     4.40417     61.85796      29.23272     29.01078    0b1111111111111111    20190531T174305012422
 2.26275     4.40333     62.11160      29.16931     29.04249    0b1111111111111111    20190531T174305430523
 2.26280     4.40333     62.46037      29.20101     29.01078    0b1111111111111111    20190531T174305848064
 2.26289     4.40417     62.68231      29.20101     29.01078    0b1111111111111111    20190531T174306267180
 2.26298     4.40500     62.96766      29.23272     29.01078    0b1111111111111111    20190531T174306687504
 2.26313     4.40667     63.34813      29.23272     29.01078    0b1111111111111111    20190531T174307107873
 2.26322     4.40500     63.57007      29.23272     29.04249    0b1111111111111111    20190531T174307527586
 2.26322     4.40583     63.85542      29.20101     29.01078    0b1111111111111111    20190531T174307947439
 2.26341     4.40833     64.10907      29.23272     29.01078    0b1111111111111111    20190531T174308365842
 0.00005    -0.05583     64.42613      29.23272     29.04249    0b1111111111111111    20190531T174308784641
