Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7610      0.50        1.25    0.060625     0.000     0.000    78.532    23.399     0b111    20181011T142457616203
  120      -4.4562      0.00        0.00    0.056313     0.000     0.000    79.134    23.367     0b111    20181011T142458666181
  110      -4.0838      0.00        0.00    0.051125     0.000     0.000    79.878    23.399     0b111    20181011T142459716582
  100      -3.7129      0.57        1.25    0.045938     0.000     0.000    80.824    23.431     0b111    20181011T142500765996
   90      -3.3425      0.00        0.00    0.040750     0.000     0.000    82.025    23.431     0b111    20181011T142501815965
   80      -2.9713      0.00        0.00    0.035606     0.029     0.063    83.447    23.462     0b111    20181011T142502867913
   70      -2.6000      0.00        0.00    0.030437     0.000     0.000    85.421    23.462     0b111    20181011T142503921420
   60      -2.2262      0.00        0.00    0.025250     0.000     0.000    88.168    23.462     0b111    20181011T142504973522
   50      -1.8550      0.00        0.00    0.020100     0.031     0.063    92.289    23.431     0b111    20181011T142506022257
   40      -1.4838      0.00        0.00    0.014938     0.000     0.000    99.331    23.431     0b111    20181011T142507075742
   30      -1.1128      0.50        1.25    0.009813     0.000     0.000   113.401    23.462     0b111    20181011T142508127727
   20      -0.7412      0.00        0.00    0.004719     0.031     0.063   157.086    23.462     0b111    20181011T142509177825
   10      -0.3710      0.50        1.25    0.000000     0.000     0.000     1.000    23.494     0b111    20181011T142510229817
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.462     0b111    20181011T142511280910
