Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7588      0.00        0.00    0.086250     0.000     0.000    55.174    25.491    0b1001    20190604T152313368032
  120      -4.6688      0.00        0.00    0.084750     0.000     0.000    55.088    25.491    0b1001    20190604T152314329749
  110      -4.2798      0.50        1.25    0.078187     0.000     0.000    54.737    25.491    0b1001    20190604T152315289609
  100      -3.8910      0.50        1.25    0.071625     0.000     0.000    54.325    25.460    0b1001    20190604T152316247241
   90      -3.5025      0.00        0.00    0.065125     0.000     0.000    53.781    25.491    0b1001    20190604T152317205411
   80      -3.1141      0.57        1.25    0.058625     0.000     0.000    53.119    25.491    0b1001    20190604T152318163434
   70      -2.7253      0.50        1.25    0.052119     0.019     0.063    52.289    25.491    0b1001    20190604T152319122421
   60      -2.3339      0.37        1.25    0.045562     0.000     0.000    51.224    25.491    0b1001    20190604T152320081879
   50      -1.9441      0.57        1.25    0.039000     0.000     0.000    49.849    25.491    0b1001    20190604T152321040524
   40      -1.5550      0.00        0.00    0.032500     0.000     0.000    47.846    25.523    0b1001    20190604T152322008401
   30      -1.1650      0.00        0.00    0.025969     0.031     0.063    44.862    25.491    0b1001    20190604T152322978981
   20      -0.7756      0.62        1.25    0.019500     0.000     0.000    39.776    25.491    0b1001    20190604T152323950392
   10      -0.3862      0.00        0.00    0.013000     0.000     0.000    29.712    25.460    0b1001    20190604T152324921597
    0      -0.0000      0.00        0.00    0.006450     0.025     0.063    -0.000    25.491    0b1001    20190604T152325883817
