Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7657      0.61        1.25    0.063250     0.000     0.000    75.348    23.114     0b111    20181009T160046689371
  120      -4.4625      0.00        0.00    0.059063     0.000     0.000    75.556    23.114     0b111    20181009T160047740086
  110      -4.0900      0.00        0.00    0.053938     0.000     0.000    75.829    23.177     0b111    20181009T160048791983
  100      -3.7188      0.00        0.00    0.048831     0.029     0.063    76.155    23.177     0b111    20181009T160049842343
   90      -3.3475      0.00        0.00    0.043750     0.000     0.000    76.514    23.177     0b111    20181009T160050892287
   80      -2.9762      0.00        0.00    0.038625     0.000     0.000    77.055    23.177     0b111    20181009T160051941739
   70      -2.6050      0.00        0.00    0.033563     0.000     0.000    77.616    23.177     0b111    20181009T160052994811
   60      -2.2312      0.00        0.00    0.028425     0.025     0.062    78.496    23.177     0b111    20181009T160054046520
   50      -1.8588      0.00        0.00    0.023313     0.000     0.000    79.732    23.209     0b111    20181009T160055106085
   40      -1.4875      0.00        0.00    0.018212     0.031     0.062    81.675    23.209     0b111    20181009T160056169112
   30      -1.1163      0.00        0.00    0.013125     0.000     0.000    85.048    23.177     0b111    20181009T160057220932
   20      -0.7438      0.00        0.00    0.008063     0.000     0.000    92.248    23.209     0b111    20181009T160058270791
   10      -0.3725      0.00        0.00    0.002937     0.000     0.000   126.809    23.177     0b111    20181009T160059321553
    0      -0.0001      0.38        1.25    0.000000     0.000     0.000     1.000    23.209     0b111    20181009T160100372096
