Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7610      0.50        1.25    0.064625     0.000     0.000    73.671    29.486     0b111    20190612T153358800049
  120      -4.5138      0.00        0.00    0.061187     0.000     0.000    73.769    29.486     0b111    20190612T153359756950
  110      -4.1356      0.63        1.25    0.056063     0.000     0.000    73.768    29.518     0b111    20190612T153400713252
  100      -3.7588      0.00        0.00    0.050875     0.000     0.000    73.882    29.486     0b111    20190612T153401671363
   90      -3.3825      0.00        0.00    0.045750     0.000     0.000    73.934    29.518     0b111    20190612T153402627306
   80      -3.0057      0.61        1.25    0.040594     0.031     0.063    74.045    29.518     0b111    20190612T153403586662
   70      -2.6288      0.00        0.00    0.035438     0.000     0.000    74.180    29.518     0b111    20190612T153404545931
   60      -2.2489      0.37        1.25    0.030250     0.000     0.000    74.343    29.518     0b111    20190612T153405510173
   50      -1.8727      0.50        1.25    0.025125     0.000     0.000    74.537    29.518     0b111    20190612T153406469162
   40      -1.4965      0.50        1.25    0.019987     0.025     0.063    74.872    29.518     0b111    20190612T153407426647
   30      -1.1207      0.61        1.25    0.014819     0.019     0.062    75.631    29.518     0b111    20190612T153408386226
   20      -0.7438      0.00        0.00    0.009750     0.000     0.000    76.282    29.518     0b111    20190612T153409345499
   10      -0.3675      0.00        0.00    0.004587     0.031     0.063    80.109    29.581     0b111    20190612T153410305717
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    29.518     0b111    20190612T153411263087
