Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7550      0.00        0.00    0.081831     0.029     0.063    58.107    28.789    0b1001    20190610T113206653789
  120      -4.6500      0.00        0.00    0.080000     0.000     0.000    58.125    28.821    0b1001    20190610T113207610782
  110      -4.2613      0.00        0.00    0.073438     0.000     0.000    58.026    28.821    0b1001    20190610T113208568746
  100      -3.8739      0.37        1.25    0.066937     0.000     0.000    57.873    28.789    0b1001    20190610T113209529342
   90      -3.4875      0.00        0.00    0.060437     0.000     0.000    57.704    28.821    0b1001    20190610T113210498980
   80      -3.1000      0.00        0.00    0.053938     0.000     0.000    57.474    28.821    0b1001    20190610T113211472872
   70      -2.7124      0.37        1.25    0.047419     0.029     0.063    57.200    28.821    0b1001    20190610T113212442747
   60      -2.3225      0.00        0.00    0.040875     0.000     0.000    56.820    28.852    0b1001    20190610T113213408795
   50      -1.9339      0.37        1.25    0.034363     0.025     0.063    56.279    28.852    0b1001    20190610T113214367814
   40      -1.5463      0.00        0.00    0.027875     0.000     0.000    55.471    28.821    0b1001    20190610T113215328626
   30      -1.1587      0.00        0.00    0.021350     0.031     0.062    54.274    28.821    0b1001    20190610T113216287260
   20      -0.7713      0.00        0.00    0.014887     0.025     0.063    51.805    28.852    0b1001    20190610T113217246255
   10      -0.3838      0.00        0.00    0.008400     0.031     0.063    45.685    28.821    0b1001    20190610T113218206885
    0      -0.0000      0.00        0.00    0.001925     0.025     0.063    -0.000    28.852    0b1001    20190610T113219166654
