Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7650      0.00        0.00    0.064250     0.000     0.000    74.163    24.192    0b1111    20190523T155219269949
  120      -4.5163      0.00        0.00    0.060500     0.000     0.000    74.649    24.192    0b1111    20190523T155220235379
  110      -4.1383      0.61        1.25    0.054875     0.000     0.000    75.412    24.192    0b1111    20190523T155221195257
  100      -3.7625      0.00        0.00    0.049250     0.000     0.000    76.396    24.223    0b1111    20190523T155222155444
   90      -3.3875      0.00        0.00    0.043644     0.029     0.063    77.617    24.223    0b1111    20190523T155223113434
   80      -3.0105      0.61        1.25    0.038062     0.000     0.000    79.094    24.223    0b1111    20190523T155224072317
   70      -2.6337      0.00        0.00    0.032438     0.000     0.000    81.195    24.192    0b1111    20190523T155225034676
   60      -2.2550      0.00        0.00    0.026819     0.019     0.063    84.083    24.223    0b1111    20190523T155225994153
   50      -1.8788      0.00        0.00    0.021250     0.000     0.000    88.412    24.223    0b1111    20190523T155226951640
   40      -1.5025      0.00        0.00    0.015637     0.025     0.063    96.083    24.255    0b1111    20190523T155227909655
   30      -1.1263      0.00        0.00    0.010063     0.000     0.000   111.925    24.287    0b1111    20190523T155228867737
   20      -0.7488      0.00        0.00    0.004519     0.029     0.063   165.698    24.255    0b1111    20190523T155229827430
   10      -0.3725      0.00        0.00    0.000000     0.000     0.000     1.000    24.223    0b1111    20190523T155230787827
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    24.255    0b1111    20190523T155231748190
