Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7950      0.00        0.00    0.067687     0.000     0.000    70.840    24.413     0b111    20190530T160439317700
  120      -4.6912      0.00        0.00    0.066250     0.000     0.000    70.811    24.413     0b111    20190530T160440275475
  110      -4.2987      0.00        0.00    0.060875     0.000     0.000    70.616    24.413     0b111    20190530T160441234096
  100      -3.9074      0.38        1.25    0.055513     0.025     0.062    70.387    24.413     0b111    20190530T160442191898
   90      -3.5163      0.00        0.00    0.050187     0.000     0.000    70.062    24.413     0b111    20190530T160443152684
   80      -3.1246      0.57        1.25    0.044812     0.000     0.000    69.727    24.413     0b111    20190530T160444111418
   70      -2.7325      0.00        0.00    0.039456     0.029     0.063    69.254    24.413     0b111    20190530T160445069864
   60      -2.3388      0.00        0.00    0.034075     0.025     0.063    68.635    24.382     0b111    20190530T160446029371
   50      -1.9486      0.37        1.25    0.028750     0.000     0.000    67.778    24.413     0b111    20190530T160446987357
   40      -1.5575      0.00        0.00    0.023431     0.019     0.063    66.471    24.413     0b111    20190530T160447948848
   30      -1.1670      0.61        1.25    0.018063     0.000     0.000    64.609    24.413     0b111    20190530T160448907444
   20      -0.7755      0.61        1.25    0.012813     0.000     0.000    60.527    24.382     0b111    20190530T160449867811
   10      -0.3850      0.00        0.00    0.007437     0.000     0.000    51.765    24.413     0b111    20190530T160450827795
    0      -0.0000      0.00        0.00    0.002125     0.000     0.000    -0.000    24.413     0b111    20190530T160451785921
