Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7775      0.00        0.00    0.075813     0.000     0.000    63.017    23.304    0b1111    20190619T113116582566
  120      -4.7614      0.37        1.25    0.075562     0.000     0.000    63.012    23.367    0b1111    20190619T113117547658
  110      -4.3662      0.00        0.00    0.069750     0.000     0.000    62.599    23.335    0b1111    20190619T113118512639
  100      -3.9699      0.38        1.25    0.063888     0.025     0.063    62.139    23.367    0b1111    20190619T113119480874
   90      -3.5737      0.00        0.00    0.058063     0.000     0.000    61.550    23.367    0b1111    20190619T113120444131
   80      -3.1775      0.00        0.00    0.052225     0.031     0.063    60.843    23.367    0b1111    20190619T113121409117
   70      -2.7812      0.00        0.00    0.046375     0.000     0.000    59.973    23.367    0b1111    20190619T113122374262
   60      -2.3813      0.00        0.00    0.040500     0.000     0.000    58.796    23.367    0b1111    20190619T113123340533
   50      -1.9846      0.57        1.25    0.034675     0.025     0.062    57.235    23.399    0b1111    20190619T113124305114
   40      -1.5875      0.00        0.00    0.028813     0.000     0.000    55.098    23.367    0b1111    20190619T113125269915
   30      -1.1900      0.00        0.00    0.023000     0.000     0.000    51.739    23.367    0b1111    20190619T113126227491
   20      -0.7925      0.00        0.00    0.017187     0.000     0.000    46.109    23.399    0b1111    20190619T113127190146
   10      -0.3950      0.00        0.00    0.011331     0.029     0.063    34.859    23.367    0b1111    20190619T113128155575
    0      -0.0000      0.00        0.00    0.005500     0.000     0.000    -0.000    23.399    0b1111    20190619T113129118424
