Vset[DAC]   V[V]      dVRMS[mV]   dVpp[mV]   I[A]     dIRMS[mA]   dIpp[mA]   R[ohm]   T[C]     State      Timestamp
  130      -4.7954      0.57        1.25    0.071587     0.031     0.063    66.986    23.684    0b1001    20190531T110435590930
  120      -4.6900      0.00        0.00    0.069813     0.000     0.000    67.180    23.684    0b1001    20190531T110436550514
  110      -4.2991      0.57        1.25    0.063250     0.000     0.000    67.970    23.684    0b1001    20190531T110437514088
  100      -3.9090      0.50        1.25    0.056756     0.019     0.063    68.873    23.716    0b1001    20190531T110438485520
   90      -3.5187      0.00        0.00    0.050250     0.000     0.000    70.025    23.684    0b1001    20190531T110439453480
   80      -3.1279      0.57        1.25    0.043750     0.000     0.000    71.494    23.653    0b1001    20190531T110440419594
   70      -2.7366      0.57        1.25    0.037250     0.000     0.000    73.466    23.716    0b1001    20190531T110441387668
   60      -2.3438      0.00        0.00    0.030750     0.000     0.000    76.220    23.716    0b1001    20190531T110442353025
   50      -1.9537      0.00        0.00    0.024250     0.000     0.000    80.567    23.716    0b1001    20190531T110443322477
   40      -1.5638      0.00        0.00    0.017813     0.000     0.000    87.789    23.716    0b1001    20190531T110444283127
   30      -1.1736      0.37        1.25    0.011313     0.000     0.000   103.746    23.716    0b1001    20190531T110445244378
   20      -0.7812      0.00        0.00    0.004875     0.000     0.000   160.256    23.716    0b1001    20190531T110446205579
   10      -0.3910      0.50        1.25    0.000000     0.000     0.000     1.000    23.716    0b1001    20190531T110447165086
    0      -0.0000      0.00        0.00    0.000000     0.000     0.000     1.000    23.716    0b1001    20190531T110448124066
